EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|
1003|825|1|510141424|NM|P||-1|||You have already passed this exam||
1003|825|1|510141582|NM|P||-1|||You have already passed this exam||
1003|825|1|510141798|O|P||-1|||You have already passed this exam||
1003|825|1|510141930|NM|P||-1|||You have already passed this exam||
1003|825|1|510142510|O|P||-1|||You have already passed this exam||
1003|825|1|510142520|O|P||-1|||You have already passed this exam||
1003|825|1|510142528|NM|P||-1|||You have already passed this exam||
1003|825|1|510142529|NM|P||-1|||You have already passed this exam||
1003|825|1|510143356|NM|P||-1|||You have already passed this exam||
1003|825|1|510143417|O|P||-1|||You have already passed this exam||
1003|825|1|510143739|NM|P||-1|||You have already passed this exam||
1003|825|1|510144004|NM|P||-1|||You have already passed this exam||
1003|825|1|510144166|O|P||-1|||You have already passed this exam||
1003|825|1|510144282|NM|P||-1|||You have already passed this exam||
1003|825|1|510144383|NM|P||-1|||You have already passed this exam||
1003|825|1|510144884|NM|P||-1|||You have already passed this exam||
1003|825|1|510146027|O|P||-1|||You have already passed this exam||
1003|825|1|510146086|NM|P||-1|||You have already passed this exam||
1003|825|1|510146110|NM|P||-1|||You have already passed this exam||
1003|825|1|510147124|NM|P||-1|||You have already passed this exam||
1003|825|1|510147175|NM|P||-1|||You have already passed this exam||
1003|825|1|510147220|NM|P||-1|||You have already passed this exam||
1003|825|1|510147780|NM|P||-1|||You have already passed this exam||
1003|825|1|510147890|NM|P||-1|||You have already passed this exam||
1003|825|1|510148118|NM|P||-1|||You have already passed this exam||
1003|825|1|510148197|NM|P||-1|||You have already passed this exam||
1003|825|1|510148916|NM|P||-1|||You have already passed this exam||
1003|825|1|510149081|O|P||-1|||You have already passed this exam||
1003|825|1|510149982|O|P||-1|||You have already passed this exam||
1003|825|1|510150628|NM|P||-1|||You have already passed this exam||
1003|825|1|510150784|O|P||-1|||You have already passed this exam||
1003|825|1|510150957|NM|P||-1|||You have already passed this exam||
1003|825|1|510151317|NM|P||-1|||You have already passed this exam||
1003|825|1|510151529|O|P||-1|||You have already passed this exam||
1003|825|1|510151572|O|P||-1|||You have already passed this exam||
1003|825|1|510151667|O|P||-1|||You have already passed this exam||
1003|825|1|510151932|NM|P||-1|||You have already passed this exam||
1003|825|1|510152002|NM|P||-1|||You have already passed this exam||
1003|825|1|510152714|NM|P||-1|||You have already passed this exam||
1003|825|1|510152937|NM|P||-1|||You have already passed this exam||
1003|825|1|510152948|O|P||-1|||You have already passed this exam||
1003|825|1|510153059|NM|P||-1|||You have already passed this exam||
1003|825|1|510153211|NM|P||-1|||You have already passed this exam||
1003|825|1|510153255|NM|P||-1|||You have already passed this exam||
1003|825|1|510153439|NM|P||-1|||You have already passed this exam||
1003|825|1|510153743|NM|P||-1|||You have already passed this exam||
1003|825|1|510153824|NM|P||-1|||You have already passed this exam||
1003|825|1|510154056|NM|P||-1|||You have already passed this exam||
1003|825|1|510154220|O|P||-1|||You have already passed this exam||
1003|825|1|510154376|NM|P||-1|||You have already passed this exam||
1003|825|1|510154662|O|P||-1|||You have already passed this exam||
1003|825|1|510156138|NM|P||-1|||You have already passed this exam||
1003|825|1|510157413|NM|P||-1|||You have already passed this exam||
1003|825|1|510157744|NM|P||-1|||You have already passed this exam||
1003|825|1|510157752|O|P||-1|||You have already passed this exam||
1003|825|1|510159555|NM|P||-1|||You have already passed this exam||
1003|825|1|510159610|O|P||-1|||You have already passed this exam||
1003|825|1|510160259|O|P||-1|||You have already passed this exam||
1003|825|1|510160331|NM|P||-1|||You have already passed this exam||
1003|825|1|510160351|NM|P||-1|||You have already passed this exam||
1003|825|1|510160904|NM|P||-1|||You have already passed this exam||
1003|825|1|510161618|NM|P||-1|||You have already passed this exam||
1003|825|1|510161766|NM|P||-1|||You have already passed this exam||
1003|825|1|510162157|NM|P||-1|||You have already passed this exam||
1003|825|1|510162229|NM|P||-1|||You have already passed this exam||
1003|825|1|510163376|O|P||-1|||You have already passed this exam||
1003|825|1|510164586|NM|P||-1|||You have already passed this exam||
1003|825|1|510164871|NM|P||-1|||You have already passed this exam||
1003|825|1|510165308|NM|P||-1|||You have already passed this exam||
1003|825|1|510165687|NM|P||-1|||You have already passed this exam||
1003|825|1|510165743|O|P||-1|||You have already passed this exam||
1003|825|1|510166762|NM|P||-1|||You have already passed this exam||
1003|825|1|510167134|O|P||-1|||You have already passed this exam||
1003|825|1|510167228|NM|P||-1|||You have already passed this exam||
1003|825|1|510167309|NM|P||-1|||You have already passed this exam||
1003|825|1|510167341|NM|P||-1|||You have already passed this exam||
1003|825|1|510168959|O|P||-1|||You have already passed this exam||
1003|825|1|510168978|NM|P||-1|||You have already passed this exam||
1003|825|1|510170693|NM|P||-1|||You have already passed this exam||
1003|825|1|510170820|NM|P||-1|||You have already passed this exam||
1003|825|1|510171000|NM|P||-1|||You have already passed this exam||
1003|825|1|510171340|NM|P||-1|||You have already passed this exam||
1003|825|1|510171409|NM|P||-1|||You have already passed this exam||
1003|825|1|510171692|O|P||-1|||You have already passed this exam||
1003|825|1|510171766|NM|P||-1|||You have already passed this exam||
1003|825|1|510172117|O|P||-1|||You have already passed this exam||
1003|825|1|510173040|NM|P||-1|||You have already passed this exam||
1003|825|1|510173468|NM|P||-1|||You have already passed this exam||
1003|825|1|510173862|NM|P||-1|||You have already passed this exam||
1003|825|1|510174606|NM|P||-1|||You have already passed this exam||
1003|825|1|510174922|NM|P||-1|||You have already passed this exam||
1003|825|1|510175404|NM|P||-1|||You have already passed this exam||
1003|825|1|510175577|O|P||-1|||You have already passed this exam||
1003|825|1|510175914|NM|P||-1|||You have already passed this exam||
1003|825|1|510175983|NM|P||-1|||You have already passed this exam||
1003|825|1|510176031|NM|P||-1|||You have already passed this exam||
1003|825|1|510176096|NM|P||-1|||You have already passed this exam||
1003|825|1|510176661|NM|P||-1|||You have already passed this exam||
1003|825|1|510176742|NM|P||-1|||You have already passed this exam||
1003|825|1|510176781|O|P||-1|||You have already passed this exam||
1003|825|1|510177137|O|P||-1|||You have already passed this exam||
1003|825|1|510177539|NM|P||-1|||You have already passed this exam||
1003|825|1|510178031|NM|P||-1|||You have already passed this exam||
1003|825|1|510178075|NM|P||-1|||You have already passed this exam||
1003|825|1|510178174|NM|P||-1|||You have already passed this exam||
1003|825|1|510178828|NM|P||-1|||You have already passed this exam||
1003|825|1|510179239|NM|P||-1|||You have already passed this exam||
1003|825|1|510180853|NM|P||-1|||You have already passed this exam||
1003|825|1|510181011|NM|P||-1|||You have already passed this exam||
1003|825|1|510181013|O|P||-1|||You have already passed this exam||
1003|825|1|510181069|NM|P||-1|||You have already passed this exam||
1003|825|1|510181202|NM|P||-1|||You have already passed this exam||
1003|825|1|510181292|NM|P||-1|||You have already passed this exam||
1003|825|1|510181540|NM|P||-1|||You have already passed this exam||
1003|825|1|510181586|NM|P||-1|||You have already passed this exam||
1003|825|1|510181924|NM|P||-1|||You have already passed this exam||
1003|825|1|510181948|NM|P||-1|||You have already passed this exam||
1003|825|1|510181994|O|P||-1|||You have already passed this exam||
1003|825|1|510182889|NM|P||-1|||You have already passed this exam||
1003|825|1|510183068|NM|P||-1|||You have already passed this exam||
1003|825|1|510184413|NM|P||-1|||You have already passed this exam||
1003|825|1|510184646|NM|P||-1|||You have already passed this exam||
1003|825|1|510185126|NM|P||-1|||You have already passed this exam||
1003|825|1|510185283|NM|P||-1|||You have already passed this exam||
1003|825|1|510185408|NM|P||-1|||You have already passed this exam||
1003|825|1|510185580|NM|P||-1|||You have already passed this exam||
1003|825|1|510186394|NM|P||-1|||You have already passed this exam||
1003|825|1|510186496|NM|P||-1|||You have already passed this exam||
1003|825|1|510186534|O|P||-1|||You have already passed this exam||
1003|825|1|510186574|NM|P||-1|||You have already passed this exam||
1003|825|1|510186948|NM|P||-1|||You have already passed this exam||
1003|825|1|510188247|NM|P||-1|||You have already passed this exam||
1003|825|1|510188722|NM|P||-1|||You have already passed this exam||
1003|825|1|510188757|NM|P||-1|||You have already passed this exam||
1003|825|1|510188793|O|P||-1|||You have already passed this exam||
1003|825|1|510188875|NM|P||-1|||You have already passed this exam||
1003|825|1|510188884|NM|P||-1|||You have already passed this exam||
1003|825|1|510189832|NM|P||-1|||You have already passed this exam||
1003|825|1|510189995|O|P||-1|||You have already passed this exam||
1003|825|1|510190043|NM|P||-1|||You have already passed this exam||
1003|825|1|510190327|O|P||-1|||You have already passed this exam||
1003|825|1|510190639|NM|P||-1|||You have already passed this exam||
1003|825|1|510190828|NM|P||-1|||You have already passed this exam||
1003|825|1|510191068|O|P||-1|||You have already passed this exam||
1003|825|1|510191162|NM|P||-1|||You have already passed this exam||
1003|825|1|510191472|NM|P||-1|||You have already passed this exam||
1003|825|1|510191662|NM|P||-1|||You have already passed this exam||
1003|825|1|510193185|NM|P||-1|||You have already passed this exam||
1003|825|1|510193278|NM|P||-1|||You have already passed this exam||
1003|825|1|510194543|NM|P||-1|||You have already passed this exam||
1003|825|1|510194766|NM|P||-1|||You have already passed this exam||
1003|825|1|510195256|O|P||-1|||You have already passed this exam||
1003|825|1|510195413|NM|P||-1|||You have already passed this exam||
1003|825|1|510196514|O|P||-1|||You have already passed this exam||
1003|825|1|510196515|NM|P||-1|||You have already passed this exam||
1003|825|1|510197213|NM|P||-1|||You have already passed this exam||
1003|825|1|510197403|O|P||-1|||You have already passed this exam||
1003|825|1|510198606|NM|P||-1|||You have already passed this exam||
1003|825|1|510199142|NM|P||-1|||You have already passed this exam||
1003|825|1|510199762|NM|P||-1|||You have already passed this exam||
1003|825|1|510200675|NM|P||-1|||You have already passed this exam||
1003|825|1|510200927|NM|P||-1|||You have already passed this exam||
1003|825|1|510201157|O|P||-1|||You have already passed this exam||
1003|825|1|510201312|NM|P||-1|||You have already passed this exam||
1003|825|1|510201337|NM|P||-1|||You have already passed this exam||
1003|825|1|510202061|NM|P||-1|||You have already passed this exam||
1003|825|1|510202388|NM|P||-1|||You have already passed this exam||
1003|825|1|510202400|NM|P||-1|||You have already passed this exam||
1003|825|1|510203524|O|P||-1|||You have already passed this exam||
1003|825|1|510204120|NM|P||-1|||You have already passed this exam||
1003|825|1|510204135|NM|P||-1|||You have already passed this exam||
1003|825|1|510204332|NM|P||-1|||You have already passed this exam||
1003|825|1|510204714|NM|P||-1|||You have already passed this exam||
1003|825|1|510205370|NM|P||-1|||You have already passed this exam||
1003|825|1|510205543|O|P||-1|||You have already passed this exam||
1003|825|1|510205553|O|P||-1|||You have already passed this exam||
1003|825|1|510205927|NM|P||-1|||You have already passed this exam||
1003|825|1|510206003|NM|P||-1|||You have already passed this exam||
1003|825|1|510206485|NM|P||-1|||You have already passed this exam||
1003|825|1|510207083|NM|P||-1|||You have already passed this exam||
1003|825|1|510207223|O|P||-1|||You have already passed this exam||
1003|825|1|510207239|NM|P||-1|||You have already passed this exam||
1003|825|1|510207332|O|P||-1|||You have already passed this exam||
1003|825|1|510208496|NM|P||-1|||You have already passed this exam||
1003|825|1|510208814|O|P||-1|||You have already passed this exam||
1003|825|1|510209905|NM|P||-1|||You have already passed this exam||
1003|825|1|510210460|NM|P||-1|||You have already passed this exam||
1003|825|1|510211407|NM|P||-1|||You have already passed this exam||
1003|825|1|510211423|NM|P||-1|||You have already passed this exam||
1003|825|1|510211595|NM|P||-1|||You have already passed this exam||
1003|825|1|510211846|NM|P||-1|||You have already passed this exam||
1003|825|1|510212640|NM|P||-1|||You have already passed this exam||
1003|825|1|510212857|NM|P||-1|||You have already passed this exam||
1003|825|1|510213090|NM|P||-1|||You have already passed this exam||
1003|825|1|510213570|NM|P||-1|||You have already passed this exam||
1003|825|1|510213818|NM|P||-1|||You have already passed this exam||
1003|825|1|510214433|O|P||-1|||You have already passed this exam||
1003|825|1|510215019|NM|P||-1|||You have already passed this exam||
1003|825|1|510215116|NM|P||-1|||You have already passed this exam||
1003|825|1|510215990|NM|P||-1|||You have already passed this exam||
1003|825|1|510216251|NM|P||-1|||You have already passed this exam||
1003|825|1|510216419|NM|P||-1|||You have already passed this exam||
1003|825|1|510216843|NM|P||-1|||You have already passed this exam||
1003|825|1|510216868|NM|P||-1|||You have already passed this exam||
1003|825|1|510217037|O|P||-1|||You have already passed this exam||
1003|825|1|510217708|NM|P||-1|||You have already passed this exam||
1003|825|1|510218278|NM|P||-1|||You have already passed this exam||
1003|825|1|510218421|NM|P||-1|||You have already passed this exam||
1003|825|1|510219387|NM|P||-1|||You have already passed this exam||
1003|825|1|510219969|NM|P||-1|||You have already passed this exam||
1003|825|1|510220322|NM|P||-1|||You have already passed this exam||
1003|825|1|510220457|NM|P||-1|||You have already passed this exam||
1003|825|1|510220538|NM|P||-1|||You have already passed this exam||
1003|825|1|510220856|NM|P||-1|||You have already passed this exam||
1003|825|1|510221136|NM|P||-1|||You have already passed this exam||
1003|825|1|510221238|O|P||-1|||You have already passed this exam||
1003|825|1|510221403|NM|P||-1|||You have already passed this exam||
1003|825|1|510221634|O|P||-1|||You have already passed this exam||
1003|825|1|510222140|NM|P||-1|||You have already passed this exam||
1003|825|1|510222393|NM|P||-1|||You have already passed this exam||
1003|825|1|510223000|O|P||-1|||You have already passed this exam||
1003|825|1|510223390|O|P||-1|||You have already passed this exam||
1003|825|1|510223586|O|P||-1|||You have already passed this exam||
1003|825|1|510223967|NM|P||-1|||You have already passed this exam||
1003|825|1|510224192|NM|P||-1|||You have already passed this exam||
1003|825|1|510224213|NM|P||-1|||You have already passed this exam||
1003|825|1|510224424|NM|P||-1|||You have already passed this exam||
1003|825|1|510224698|O|P||-1|||You have already passed this exam||
1003|825|1|510225498|O|P||-1|||You have already passed this exam||
1003|825|1|510226136|NM|P||-1|||You have already passed this exam||
1003|825|1|510226630|O|P||-1|||You have already passed this exam||
1003|825|1|510226951|NM|P||-1|||You have already passed this exam||
1003|825|1|510227192|NM|P||-1|||You have already passed this exam||
1003|825|1|510227418|NM|P||-1|||You have already passed this exam||
1003|825|1|510227725|NM|P||-1|||You have already passed this exam||
1003|825|1|510228644|O|P||-1|||You have already passed this exam||
1003|825|1|510228942|O|P||-1|||You have already passed this exam||
1003|825|1|510229108|NM|P||-1|||You have already passed this exam||
1003|825|1|510229295|O|P||-1|||You have already passed this exam||
1003|825|1|510229662|O|P||-1|||You have already passed this exam||
1003|825|1|510229869|NM|P||-1|||You have already passed this exam||
1003|825|1|510230192|NM|P||-1|||You have already passed this exam||
1003|825|1|510230743|NM|P||-1|||You have already passed this exam||
1003|825|1|510231599|NM|P||-1|||You have already passed this exam||
1003|825|1|510232649|NM|P||-1|||You have already passed this exam||
1003|825|1|510232897|NM|P||-1|||You have already passed this exam||
1003|825|1|510233741|NM|P||-1|||You have already passed this exam||
1003|825|1|510233952|O|P||-1|||You have already passed this exam||
1003|825|1|510234053|NM|P||-1|||You have already passed this exam||
1003|825|1|510234883|NM|P||-1|||You have already passed this exam||
1003|825|1|510235035|NM|P||-1|||You have already passed this exam||
1003|825|1|510235205|NM|P||-1|||You have already passed this exam||
1003|825|1|510235903|NM|P||-1|||You have already passed this exam||
1003|825|1|510236799|NM|P||-1|||You have already passed this exam||
1003|825|1|510236922|NM|P||-1|||You have already passed this exam||
1003|825|1|510238113|NM|P||-1|||You have already passed this exam||
1003|825|1|510238168|NM|P||-1|||You have already passed this exam||
1003|825|1|510238612|NM|P||-1|||You have already passed this exam||
1003|825|1|510239460|O|P||-1|||You have already passed this exam||
1003|825|1|510240131|NM|P||-1|||You have already passed this exam||
1003|825|1|510240315|O|P||-1|||You have already passed this exam||
1003|825|1|510240549|NM|P||-1|||You have already passed this exam||
1003|825|1|510240787|NM|P||-1|||You have already passed this exam||
1003|825|1|510240825|O|P||-1|||You have already passed this exam||
1003|825|1|510241662|NM|P||-1|||You have already passed this exam||
1003|825|1|510243027|NM|P||-1|||You have already passed this exam||
1003|825|1|510244365|NM|P||-1|||You have already passed this exam||
1003|825|1|510244470|NM|P||-1|||You have already passed this exam||
1003|825|1|510245269|NM|P||-1|||You have already passed this exam||
1003|825|1|510245475|NM|P||-1|||You have already passed this exam||
1003|825|1|510245491|NM|P||-1|||You have already passed this exam||
1003|825|1|510246109|NM|P||-1|||You have already passed this exam||
1003|825|1|510246453|NM|P||-1|||You have already passed this exam||
1003|825|1|510246476|NM|P||-1|||You have already passed this exam||
1003|825|1|510246776|NM|P||-1|||You have already passed this exam||
1003|825|1|510246813|NM|P||-1|||You have already passed this exam||
1003|825|1|510247655|O|P||-1|||You have already passed this exam||
1003|825|1|510248262|NM|P||-1|||You have already passed this exam||
1003|825|1|510248276|NM|P||-1|||You have already passed this exam||
1003|825|1|510248495|NM|P||-1|||You have already passed this exam||
1003|825|1|510248851|NM|P||-1|||You have already passed this exam||
1003|825|1|510249315|NM|P||-1|||You have already passed this exam||
1003|825|1|510249344|O|P||-1|||You have already passed this exam||
1003|825|1|510249379|NM|P||-1|||You have already passed this exam||
1003|825|1|510249573|NM|P||-1|||You have already passed this exam||
1003|825|1|510249872|NM|P||-1|||You have already passed this exam||
1003|825|1|510250162|NM|P||-1|||You have already passed this exam||
1003|825|1|510250235|O|P||-1|||You have already passed this exam||
1003|825|1|510250895|NM|P||-1|||You have already passed this exam||
1003|825|1|510250966|NM|P||-1|||You have already passed this exam||
1003|825|1|510251003|NM|P||-1|||You have already passed this exam||
1003|825|1|510251023|O|P||-1|||You have already passed this exam||
1003|825|1|510251906|O|P||-1|||You have already passed this exam||
1003|825|1|510252110|NM|P||-1|||You have already passed this exam||
1003|825|1|510252927|NM|P||-1|||You have already passed this exam||
1003|825|1|510253247|NM|P||-1|||You have already passed this exam||
1003|825|1|510253281|O|P||-1|||You have already passed this exam||
1003|825|1|510253914|O|P||-1|||You have already passed this exam||
1003|825|1|510254149|NM|P||-1|||You have already passed this exam||
1003|825|1|510255267|NM|P||-1|||You have already passed this exam||
1003|825|1|510255268|NM|P||-1|||You have already passed this exam||
1003|825|1|510255323|NM|P||-1|||You have already passed this exam||
1003|825|1|510255357|NM|P||-1|||You have already passed this exam||
1003|825|1|510255373|NM|P||-1|||You have already passed this exam||
1003|825|1|510255411|NM|P||-1|||You have already passed this exam||
1003|825|1|510256620|NM|P||-1|||You have already passed this exam||
1003|825|1|510257178|O|P||-1|||You have already passed this exam||
1003|825|1|510257461|NM|P||-1|||You have already passed this exam||
1003|825|1|510257632|NM|P||-1|||You have already passed this exam||
1003|825|1|510257743|NM|P||-1|||You have already passed this exam||
1003|825|1|510258012|NM|P||-1|||You have already passed this exam||
1003|825|1|510258205|NM|P||-1|||You have already passed this exam||
1003|825|1|510258386|NM|P||-1|||You have already passed this exam||
1003|825|1|510258779|NM|P||-1|||You have already passed this exam||
1003|825|1|510258791|O|P||-1|||You have already passed this exam||
1003|825|1|510259225|NM|P||-1|||You have already passed this exam||
1003|825|1|510259936|NM|P||-1|||You have already passed this exam||
1003|825|1|510263643|NM|P||-1|||You have already passed this exam||
1003|825|1|510264238|O|P||-1|||You have already passed this exam||
1003|825|1|510264525|NM|P||-1|||You have already passed this exam||
1003|825|1|510265833|O|P||-1|||You have already passed this exam||
1003|825|1|510266035|O|P||-1|||You have already passed this exam||
1003|825|1|510266065|NM|P||-1|||You have already passed this exam||
1003|825|1|510266069|NM|P||-1|||You have already passed this exam||
1003|825|1|510266223|NM|P||-1|||You have already passed this exam||
1003|825|1|510268087|NM|P||-1|||You have already passed this exam||
1003|825|1|510271279|NM|P||-1|||You have already passed this exam||
1003|825|1|510271357|NM|P||-1|||You have already passed this exam||
1003|825|1|510271716|NM|P||-1|||You have already passed this exam||
1003|825|1|510271809|NM|P||-1|||You have already passed this exam||
1003|825|1|510272089|NM|P||-1|||You have already passed this exam||
1003|825|1|510272855|NM|P||-1|||You have already passed this exam||
1003|825|1|510273525|NM|P||-1|||You have already passed this exam||
1003|825|1|510273825|NM|P||-1|||You have already passed this exam||
1003|825|1|510273991|NM|P||-1|||You have already passed this exam||
1003|825|1|510274035|O|P||-1|||You have already passed this exam||
1003|825|1|510275037|NM|P||-1|||You have already passed this exam||
1003|825|1|510275253|NM|P||-1|||You have already passed this exam||
1003|825|1|510275391|NM|P||-1|||You have already passed this exam||
1003|825|1|510275473|NM|P||-1|||You have already passed this exam||
1003|825|1|510275878|O|P||-1|||You have already passed this exam||
1003|825|1|510275958|NM|P||-1|||You have already passed this exam||
1003|825|1|510276071|NM|P||-1|||You have already passed this exam||
1003|825|1|510276105|NM|P||-1|||You have already passed this exam||
1003|825|1|510276519|NM|P||-1|||You have already passed this exam||
1003|825|1|510276790|NM|P||-1|||You have already passed this exam||
1003|825|1|510277826|NM|P||-1|||You have already passed this exam||
1003|825|1|510278136|NM|P||-1|||You have already passed this exam||
1003|825|1|510278279|NM|P||-1|||You have already passed this exam||
1003|825|1|510279453|NM|P||-1|||You have already passed this exam||
1003|825|1|510279584|NM|P||-1|||You have already passed this exam||
1003|825|1|510279672|O|P||-1|||You have already passed this exam||
1003|825|1|510279734|O|P||-1|||You have already passed this exam||
1003|825|1|510279737|O|P||-1|||You have already passed this exam||
1003|825|1|510279789|O|P||-1|||You have already passed this exam||
1003|825|1|510280073|NM|P||-1|||You have already passed this exam||
1003|825|1|510280220|O|P||-1|||You have already passed this exam||
1003|825|1|510280231|NM|P||-1|||You have already passed this exam||
1003|825|1|510280304|NM|P||-1|||You have already passed this exam||
1003|825|1|510280414|O|P||-1|||You have already passed this exam||
1003|825|1|510280541|NM|P||-1|||You have already passed this exam||
1003|825|1|510280714|O|P||-1|||You have already passed this exam||
1003|825|1|510281056|NM|P||-1|||You have already passed this exam||
1003|825|1|510281260|NM|P||-1|||You have already passed this exam||
1003|825|1|510281640|NM|P||-1|||You have already passed this exam||
1003|825|1|510281853|NM|P||-1|||You have already passed this exam||
1003|825|1|510282002|NM|P||-1|||You have already passed this exam||
1003|825|1|510283286|NM|P||-1|||You have already passed this exam||
1003|825|1|510283485|O|P||-1|||You have already passed this exam||
1003|825|1|510284694|NM|P||-1|||You have already passed this exam||
1003|825|1|510284829|O|P||-1|||You have already passed this exam||
1003|825|1|510285446|O|P||-1|||You have already passed this exam||
1003|825|1|510286149|NM|P||-1|||You have already passed this exam||
1003|825|1|510286382|O|P||-1|||You have already passed this exam||
1003|825|1|510286803|NM|P||-1|||You have already passed this exam||
1003|825|1|510287222|NM|P||-1|||You have already passed this exam||
1003|825|1|510287362|NM|P||-1|||You have already passed this exam||
1003|825|1|510287419|NM|P||-1|||You have already passed this exam||
1003|825|1|510288633|O|P||-1|||You have already passed this exam||
1003|825|1|510288738|O|P||-1|||You have already passed this exam||
1003|825|1|510289601|NM|P||-1|||You have already passed this exam||
1003|825|1|510289825|NM|P||-1|||You have already passed this exam||
1003|825|1|510290622|O|P||-1|||You have already passed this exam||
1003|825|1|510290652|NM|P||-1|||You have already passed this exam||
1003|825|1|510291711|NM|P||-1|||You have already passed this exam||
1003|825|1|510291769|NM|P||-1|||You have already passed this exam||
1003|825|1|510291874|NM|P||-1|||You have already passed this exam||
1003|825|1|510292534|NM|P||-1|||You have already passed this exam||
1003|825|1|510292612|NM|P||-1|||You have already passed this exam||
1003|825|1|510292716|O|P||-1|||You have already passed this exam||
1003|825|1|510292729|NM|P||-1|||You have already passed this exam||
1003|825|1|510292932|NM|P||-1|||You have already passed this exam||
1003|825|1|510294426|NM|P||-1|||You have already passed this exam||
1003|825|1|510294517|O|P||-1|||You have already passed this exam||
1003|825|1|510294785|NM|P||-1|||You have already passed this exam||
1003|825|1|510295129|NM|P||-1|||You have already passed this exam||
1003|825|1|510295195|O|P||-1|||You have already passed this exam||
1003|825|1|510295629|NM|P||-1|||You have already passed this exam||
1003|825|1|510295806|O|P||-1|||You have already passed this exam||
1003|825|1|510296320|NM|P||-1|||You have already passed this exam||
1003|825|1|510296808|NM|P||-1|||You have already passed this exam||
1003|825|1|510297523|NM|P||-1|||You have already passed this exam||
1003|825|1|510298737|NM|P||-1|||You have already passed this exam||
1003|825|1|510299126|NM|P||-1|||You have already passed this exam||
1003|825|1|510299165|NM|P||-1|||You have already passed this exam||
1003|825|1|510299225|NM|P||-1|||You have already passed this exam||
1003|825|1|510299800|NM|P||-1|||You have already passed this exam||
1003|825|1|510299877|NM|P||-1|||You have already passed this exam||
1003|825|1|510300079|O|P||-1|||You have already passed this exam||
1003|825|1|510300754|NM|P||-1|||You have already passed this exam||
1003|825|1|510301110|O|P||-1|||You have already passed this exam||
1003|825|1|510301169|NM|P||-1|||You have already passed this exam||
1003|825|1|510302292|NM|P||-1|||You have already passed this exam||
1003|825|1|510303022|NM|P||-1|||You have already passed this exam||
1003|825|1|510303958|NM|P||-1|||You have already passed this exam||
1003|825|1|510304181|O|P||-1|||You have already passed this exam||
1003|825|1|510304658|O|P||-1|||You have already passed this exam||
1003|825|1|510304682|NM|P||-1|||You have already passed this exam||
1003|825|1|510304753|NM|P||-1|||You have already passed this exam||
1003|825|1|510305702|O|P||-1|||You have already passed this exam||
1003|825|1|510306217|O|P||-1|||You have already passed this exam||
1003|825|1|510306839|NM|P||-1|||You have already passed this exam||
1003|825|1|510307174|O|P||-1|||You have already passed this exam||
1003|825|1|510307347|NM|P||-1|||You have already passed this exam||
1003|825|1|510307699|O|P||-1|||You have already passed this exam||
1003|825|1|510308406|O|P||-1|||You have already passed this exam||
1003|825|1|510308481|NM|P||-1|||You have already passed this exam||
1003|825|1|510308548|NM|P||-1|||You have already passed this exam||
1003|825|1|510308648|NM|P||-1|||You have already passed this exam||
1003|825|1|510308721|O|P||-1|||You have already passed this exam||
1003|825|1|510308912|NM|P||-1|||You have already passed this exam||
1003|825|1|510308955|NM|P||-1|||You have already passed this exam||
1003|825|1|510309004|NM|P||-1|||You have already passed this exam||
1003|825|1|510309549|NM|P||-1|||You have already passed this exam||
1003|825|1|510309722|NM|P||-1|||You have already passed this exam||
1003|825|1|510309742|O|P||-1|||You have already passed this exam||
1003|825|1|510310282|O|P||-1|||You have already passed this exam||
1003|825|1|510310456|NM|P||-1|||You have already passed this exam||
1003|825|1|510310550|NM|P||-1|||You have already passed this exam||
1003|825|1|510310893|O|P||-1|||You have already passed this exam||
1003|825|1|510310946|NM|P||-1|||You have already passed this exam||
1003|825|1|510311062|NM|P||-1|||You have already passed this exam||
1003|825|1|510311314|NM|P||-1|||You have already passed this exam||
1003|825|1|510312708|O|P||-1|||You have already passed this exam||
1003|825|1|510313816|O|P||-1|||You have already passed this exam||
1003|825|1|510314058|NM|P||-1|||You have already passed this exam||
1003|825|1|510314831|NM|P||-1|||You have already passed this exam||
1003|825|1|510314919|NM|P||-1|||You have already passed this exam||
1003|825|1|510314981|NM|P||-1|||You have already passed this exam||
1003|825|1|510315311|NM|P||-1|||You have already passed this exam||
1003|825|1|510315617|NM|P||-1|||You have already passed this exam||
1003|825|1|510315712|NM|P||-1|||You have already passed this exam||
1003|825|1|510316394|NM|P||-1|||You have already passed this exam||
1003|825|1|510316892|O|P||-1|||You have already passed this exam||
1003|825|1|510317006|NM|P||-1|||You have already passed this exam||
1003|825|1|510317054|NM|P||-1|||You have already passed this exam||
1003|825|1|510317381|NM|P||-1|||You have already passed this exam||
1003|825|1|510317458|O|P||-1|||You have already passed this exam||
1003|825|1|510317516|O|P||-1|||You have already passed this exam||
1003|825|1|510317922|NM|P||-1|||You have already passed this exam||
1003|825|1|510318150|NM|P||-1|||You have already passed this exam||
1003|825|1|510318318|NM|P||-1|||You have already passed this exam||
1003|825|1|510318973|NM|P||-1|||You have already passed this exam||
1003|825|1|510319233|NM|P||-1|||You have already passed this exam||
1003|825|1|510319514|O|P||-1|||You have already passed this exam||
1003|825|1|510319801|NM|P||-1|||You have already passed this exam||
1003|825|1|510321857|O|P||-1|||You have already passed this exam||
