EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
529|999|1|510103354|O|P||-1|||You have already passed this exam||97|
529|999|1|510103767|O|P||-1|||You have already passed this exam||1441|
529|999|1|510104135|O|P||-1|||You have already passed this exam||174|
529|999|1|510104482|O|P||-1|||You have already passed this exam||97|
529|999|1|510104512|O|P||-1|||You have already passed this exam||97|
529|999|1|510104517|O|P||-1|||You have already passed this exam||97|
529|999|1|510104745|O|P||-1|||You have already passed this exam||97|
529|999|1|510105306|O|P||-1|||You have already passed this exam||166|
529|999|1|510105402|O|P||-1|||You have already passed this exam||90|
529|999|1|510105701|O|P||-1|||You have already passed this exam||23|
529|999|1|510105876|O|P||-1|||You have already passed this exam||1122|
529|999|1|510106134|O|P||-1|||You have already passed this exam||174|
529|999|1|510107954|O|P||-1|||You have already passed this exam||90|
529|999|1|510109007|O|P||-1|||You have already passed this exam||23|
529|999|1|510109552|O|P||-1|||You have already passed this exam||1139|
529|999|1|510110677|O|P||-1|||You have already passed this exam||76|
529|999|1|510110974|O|P||-1|||You have already passed this exam||97|
529|999|1|510111163|O|P||-1|||You have already passed this exam||1519|
529|999|1|510111909|O|P||-1|||You have already passed this exam||19|
529|999|1|510112373|O|P||-1|||You have already passed this exam||90|
529|999|1|510112939|O|P||-1|||You have already passed this exam||81|
529|999|1|510113009|O|P||-1|||You have already passed this exam||46|
529|999|1|510113363|O|P||-1|||You have already passed this exam||46|
529|999|1|510113471|O|P||-1|||You have already passed this exam||76|
529|999|1|510113866|O|P||-1|||You have already passed this exam||97|
529|999|1|510114076|O|P||-1|||You have already passed this exam||76|
529|999|1|510114293|O|P||-1|||You have already passed this exam||97|
529|999|1|510114339|O|P||-1|||You have already passed this exam||97|
529|999|1|510114907|O|P||-1|||You have already passed this exam||139|
529|999|1|510115831|O|P||-1|||You have already passed this exam||1441|
529|999|1|510117824|O|P||-1|||You have already passed this exam||49|
529|999|1|510118466|O|P||-1|||You have already passed this exam||159|
529|999|1|510119505|O|P||-1|||You have already passed this exam||64|
529|999|1|510119518|O|P||-1|||You have already passed this exam||159|
529|999|1|510119819|O|P||-1|||You have already passed this exam||1441|
529|999|1|510120758|O|P||-1|||You have already passed this exam||97|
529|999|1|510121753|O|P||-1|||You have already passed this exam||97|
529|999|1|510121765|O|P||-1|||You have already passed this exam||97|
529|999|1|510121886|O|P||-1|||You have already passed this exam||19|
529|999|1|510122734|O|P||-1|||You have already passed this exam||140|
529|999|1|510123020|O|P||-1|||You have already passed this exam||49|
529|999|1|510123056|O|P||-1|||You have already passed this exam||97|
529|999|1|510123456|O|P||-1|||You have already passed this exam||49|
529|999|1|510123661|O|P||-1|||You have already passed this exam||1441|
529|999|1|510123741|O|P||-1|||You have already passed this exam||76|
529|999|1|510125378|O|P||-1|||You have already passed this exam||1544|
529|999|1|510126725|O|P||-1|||You have already passed this exam||97|
529|999|1|510127047|O|P||-1|||You have already passed this exam||10|
529|999|1|510127172|O|P||-1|||You have already passed this exam||174|
529|999|1|510128345|O|P||-1|||You have already passed this exam||140|
529|999|1|510128789|O|P||-1|||You have already passed this exam||49|
529|999|1|510129398|O|P||-1|||You have already passed this exam||174|
529|999|1|510130427|O|P||-1|||You have already passed this exam||49|
529|999|1|510131078|O|P||-1|||You have already passed this exam||159|
529|999|1|510132275|O|P||-1|||You have already passed this exam||97|
529|999|1|510132960|O|P||-1|||You have already passed this exam||23|
529|999|1|510133246|O|P||-1|||You have already passed this exam||97|
529|999|1|510134243|O|P||-1|||You have already passed this exam||97|
529|999|1|510134434|O|P||-1|||You have already passed this exam||76|
529|999|1|510134728|O|P||-1|||You have already passed this exam||1343|
529|999|1|510135524|O|P||-1|||You have already passed this exam||1542|
529|999|1|510136244|O|P||-1|||You have already passed this exam||97|
529|999|1|510136316|O|P||-1|||You have already passed this exam||97|
529|999|1|510136373|O|P||-1|||You have already passed this exam||97|
529|999|1|510138393|O|P||-1|||You have already passed this exam||1139|
529|999|1|510139029|O|P||-1|||You have already passed this exam||97|
529|999|1|510139353|O|P||-1|||You have already passed this exam||76|
529|999|1|510139516|O|P||-1|||You have already passed this exam||23|
529|999|1|510139539|O|P||-1|||You have already passed this exam||97|
529|999|1|510139894|O|P||-1|||You have already passed this exam||140|
529|999|1|510140338|O|P||-1|||You have already passed this exam||97|
529|999|1|510140767|O|P||-1|||You have already passed this exam||97|
529|999|1|510141306|O|P||-1|||You have already passed this exam||140|
529|999|1|510141499|O|P||-1|||You have already passed this exam||97|
529|999|1|510141657|O|P||-1|||You have already passed this exam||97|
529|999|1|510142032|O|P||-1|||You have already passed this exam||76|
529|999|1|510142638|O|P||-1|||You have already passed this exam||1446|
529|999|1|510142974|O|P||-1|||You have already passed this exam||97|
529|999|1|510143627|O|P||-1|||You have already passed this exam||140|
529|999|1|510144654|O|P||-1|||You have already passed this exam||78|
529|999|1|510144828|O|P||-1|||You have already passed this exam||46|
529|999|1|510144988|O|P||-1|||You have already passed this exam||97|
529|999|1|510146110|O|P||-1|||You have already passed this exam||19|
529|999|1|510148941|O|P||-1|||You have already passed this exam||97|
529|999|1|510149528|O|P||-1|||You have already passed this exam||1542|
529|999|1|510149941|O|P||-1|||You have already passed this exam||1405|
529|999|1|510150229|O|P||-1|||You have already passed this exam||174|
529|999|1|510150620|O|P||-1|||You have already passed this exam||64|
529|999|1|510150714|O|P||-1|||You have already passed this exam||159|
529|999|1|510151038|O|P||-1|||You have already passed this exam|||
529|999|1|510151513|O|P||-1|||You have already passed this exam||140|
529|999|1|510152076|O|P||-1|||You have already passed this exam||78|
529|999|1|510154075|O|P||-1|||You have already passed this exam||140|
529|999|1|510154672|O|P||-1|||You have already passed this exam||174|
529|999|1|510158288|O|P||-1|||You have already passed this exam||97|
529|999|1|510158574|O|P||-1|||You have already passed this exam||97|
529|999|1|510159783|O|P||-1|||You have already passed this exam||140|
529|999|1|510159948|O|P||-1|||You have already passed this exam||97|
529|999|1|510160177|O|P||-1|||You have already passed this exam||97|
529|999|1|510161197|O|P||-1|||You have already passed this exam||97|
529|999|1|510161766|O|P||-1|||You have already passed this exam||97|
529|999|1|510161948|O|P||-1|||You have already passed this exam||821|
529|999|1|510163376|O|P||-1|||You have already passed this exam||78|
529|999|1|510163567|O|P||-1|||You have already passed this exam||97|
529|999|1|510163702|O|P||-1|||You have already passed this exam||174|
529|999|1|510163767|O|P||-1|||You have already passed this exam||97|
529|999|1|510163975|O|P||-1|||You have already passed this exam||166|
529|999|1|510164422|O|P||-1|||You have already passed this exam||97|
529|999|1|510164630|O|P||-1|||You have already passed this exam||76|
529|999|1|510165039|O|P||-1|||You have already passed this exam||97|
529|999|1|510165308|O|P||-1|||You have already passed this exam||46|
529|999|1|510166737|O|P||-1|||You have already passed this exam||76|
529|999|1|510167032|O|P||-1|||You have already passed this exam||140|
529|999|1|510167154|O|P||-1|||You have already passed this exam||78|
529|999|1|510167636|O|P||-1|||You have already passed this exam||176|
529|999|1|510167877|O|P||-1|||You have already passed this exam||76|
529|999|1|510168714|O|P||-1|||You have already passed this exam||174|
529|999|1|510168727|O|P||-1|||You have already passed this exam||166|
529|999|1|510168774|O|P||-1|||You have already passed this exam||46|
529|999|1|510168840|O|P||-1|||You have already passed this exam||166|
529|999|1|510168898|O|P||-1|||You have already passed this exam||821|
529|999|1|510170410|O|P||-1|||You have already passed this exam||174|
529|999|1|510171412|O|P||-1|||You have already passed this exam||90|
529|999|1|510171489|O|P||-1|||You have already passed this exam||76|
529|999|1|510172776|O|P||-1|||You have already passed this exam||139|
529|999|1|510172806|O|P||-1|||You have already passed this exam||174|
529|999|1|510173106|O|P||-1|||You have already passed this exam||97|
529|999|1|510173725|O|P||-1|||You have already passed this exam||10|
529|999|1|510174616|O|P||-1|||You have already passed this exam||29|
529|999|1|510174777|O|P||-1|||You have already passed this exam||90|
529|999|1|510175199|O|P||-1|||You have already passed this exam||97|
529|999|1|510175251|O|P||-1|||You have already passed this exam||19|
529|999|1|510176650|O|P||-1|||You have already passed this exam||166|
529|999|1|510178006|O|P||-1|||You have already passed this exam||10|
529|999|1|510178186|O|P||-1|||You have already passed this exam||140|
529|999|1|510178263|O|P||-1|||You have already passed this exam||97|
529|999|1|510178279|O|P||-1|||You have already passed this exam||97|
529|999|1|510178488|O|P||-1|||You have already passed this exam||1441|
529|999|1|510179028|O|P||-1|||You have already passed this exam||140|
529|999|1|510179218|O|P||-1|||You have already passed this exam||46|
529|999|1|510180052|O|P||-1|||You have already passed this exam||174|
529|999|1|510180325|O|P||-1|||You have already passed this exam||140|
529|999|1|510180455|O|P||-1|||You have already passed this exam||174|
529|999|1|510181045|O|P||-1|||You have already passed this exam||81|
529|999|1|510181165|O|P||-1|||You have already passed this exam||97|
529|999|1|510181262|O|P||-1|||You have already passed this exam||140|
529|999|1|510181450|O|P||-1|||You have already passed this exam||46|
529|999|1|510182545|O|P||-1|||You have already passed this exam||97|
529|999|1|510184683|O|P||-1|||You have already passed this exam||97|
529|999|1|510184756|O|P||-1|||You have already passed this exam||78|
529|999|1|510185074|O|P||-1|||You have already passed this exam||140|
529|999|1|510185653|O|P||-1|||You have already passed this exam||2851|
529|999|1|510187263|O|P||-1|||You have already passed this exam||977|
529|999|1|510187364|O|P||-1|||You have already passed this exam||97|
529|999|1|510187494|O|P||-1|||You have already passed this exam||97|
529|999|1|510187987|O|P||-1|||You have already passed this exam||97|
529|999|1|510188308|O|P||-1|||You have already passed this exam||46|
529|999|1|510188919|O|P||-1|||You have already passed this exam||97|
529|999|1|510190185|O|P||-1|||You have already passed this exam||140|
529|999|1|510191099|O|P||-1|||You have already passed this exam||174|
529|999|1|510191943|O|P||-1|||You have already passed this exam||46|
529|999|1|510194207|O|P||-1|||You have already passed this exam||174|
529|999|1|510194209|O|P||-1|||You have already passed this exam||821|
529|999|1|510195003|O|P||-1|||You have already passed this exam||139|
529|999|1|510195563|O|P||-1|||You have already passed this exam||81|
529|999|1|510196514|O|P||-1|||You have already passed this exam||76|
529|999|1|510197060|O|P||-1|||You have already passed this exam||46|
529|999|1|510197578|O|P||-1|||You have already passed this exam||97|
529|999|1|510197863|O|P||-1|||You have already passed this exam||1518|
529|999|1|510198242|O|P||-1|||You have already passed this exam||140|
529|999|1|510198486|O|P||-1|||You have already passed this exam||159|
529|999|1|510198861|O|P||-1|||You have already passed this exam||821|
529|999|1|510198993|O|P||-1|||You have already passed this exam||97|
529|999|1|510200383|O|P||-1|||You have already passed this exam||159|
529|999|1|510200853|O|P||-1|||You have already passed this exam||174|
529|999|1|510201986|O|P||-1|||You have already passed this exam||97|
529|999|1|510202343|O|P||-1|||You have already passed this exam||97|
529|999|1|510202597|O|P||-1|||You have already passed this exam||97|
529|999|1|510205382|O|P||-1|||You have already passed this exam||97|
529|999|1|510205740|O|P||-1|||You have already passed this exam||97|
529|999|1|510206526|O|P||-1|||You have already passed this exam||1441|
529|999|1|510206565|O|P||-1|||You have already passed this exam||97|
529|999|1|510206867|O|P||-1|||You have already passed this exam||19|
529|999|1|510207719|O|P||-1|||You have already passed this exam||140|
529|999|1|510208035|O|P||-1|||You have already passed this exam||1441|
529|999|1|510208371|O|P||-1|||You have already passed this exam||97|
529|999|1|510208408|O|P||-1|||You have already passed this exam||97|
529|999|1|510210078|O|P||-1|||You have already passed this exam||97|
529|999|1|510210243|O|P||-1|||You have already passed this exam||159|
529|999|1|510210715|O|P||-1|||You have already passed this exam||1544|
529|999|1|510211916|O|P||-1|||You have already passed this exam||97|
529|999|1|510212447|O|P||-1|||You have already passed this exam||92|
529|999|1|510213784|O|P||-1|||You have already passed this exam||19|
529|999|1|510214118|O|P||-1|||You have already passed this exam||46|
529|999|1|510214222|O|P||-1|||You have already passed this exam||46|
529|999|1|510214611|O|P||-1|||You have already passed this exam||19|
529|999|1|510215988|O|P||-1|||You have already passed this exam||19|
529|999|1|510216405|O|P||-1|||You have already passed this exam||46|
529|999|1|510216451|O|P||-1|||You have already passed this exam||90|
529|999|1|510216886|O|P||-1|||You have already passed this exam||97|
529|999|1|510217109|O|P||-1|||You have already passed this exam||97|
529|999|1|510218798|O|P||-1|||You have already passed this exam||140|
529|999|1|510218811|O|P||-1|||You have already passed this exam||139|
529|999|1|510220370|O|P||-1|||You have already passed this exam||92|
529|999|1|510220555|O|P||-1|||You have already passed this exam||1441|
529|999|1|510221037|O|P||-1|||You have already passed this exam||97|
529|999|1|510221296|O|P||-1|||You have already passed this exam||23|
529|999|1|510221713|O|P||-1|||You have already passed this exam||140|
529|999|1|510221825|O|P||-1|||You have already passed this exam||76|
529|999|1|510221856|O|P||-1|||You have already passed this exam||1298|
529|999|1|510221900|O|P||-1|||You have already passed this exam||174|
529|999|1|510222393|O|P||-1|||You have already passed this exam||140|
529|999|1|510222696|O|P||-1|||You have already passed this exam||46|
529|999|1|510223586|O|P||-1|||You have already passed this exam||78|
529|999|1|510223615|O|P||-1|||You have already passed this exam||23|
529|999|1|510224853|O|P||-1|||You have already passed this exam||139|
529|999|1|510226070|O|P||-1|||You have already passed this exam||97|
529|999|1|510226608|O|P||-1|||You have already passed this exam||139|
529|999|1|510228173|O|P||-1|||You have already passed this exam||140|
529|999|1|510230562|O|P||-1|||You have already passed this exam||139|
529|999|1|510230774|O|P||-1|||You have already passed this exam||140|
529|999|1|510231482|O|P||-1|||You have already passed this exam||19|
529|999|1|510231912|O|P||-1|||You have already passed this exam||97|
529|999|1|510231969|O|P||-1|||You have already passed this exam||97|
529|999|1|510232388|O|P||-1|||You have already passed this exam||155|
529|999|1|510233626|O|P||-1|||You have already passed this exam||139|
529|999|1|510233628|O|P||-1|||You have already passed this exam||19|
529|999|1|510236799|O|P||-1|||You have already passed this exam||23|
529|999|1|510238059|O|P||-1|||You have already passed this exam||100|
529|999|1|510238999|O|P||-1|||You have already passed this exam||92|
529|999|1|510239201|O|P||-1|||You have already passed this exam||139|
529|999|1|510240184|O|P||-1|||You have already passed this exam||46|
529|999|1|510241883|O|P||-1|||You have already passed this exam||1139|
529|999|1|510242056|O|P||-1|||You have already passed this exam||821|
529|999|1|510242367|O|P||-1|||You have already passed this exam||821|
529|999|1|510243088|O|P||-1|||You have already passed this exam||1139|
529|999|1|510243446|O|P||-1|||You have already passed this exam||76|
529|999|1|510246108|O|P||-1|||You have already passed this exam||821|
529|999|1|510246629|O|P||-1|||You have already passed this exam||97|
529|999|1|510246811|O|P||-1|||You have already passed this exam||140|
529|999|1|510247133|O|P||-1|||You have already passed this exam||139|
529|999|1|510247201|O|P||-1|||You have already passed this exam||97|
529|999|1|510247493|O|P||-1|||You have already passed this exam||97|
529|999|1|510247936|O|P||-1|||You have already passed this exam||97|
529|999|1|510248194|O|P||-1|||You have already passed this exam||139|
529|999|1|510248556|O|P||-1|||You have already passed this exam||821|
529|999|1|510248689|O|P||-1|||You have already passed this exam||97|
529|999|1|510248795|O|P||-1|||You have already passed this exam||1544|
529|999|1|510249195|O|P||-1|||You have already passed this exam||1441|
529|999|1|510249618|O|P||-1|||You have already passed this exam||97|
529|999|1|510250648|O|P||-1|||You have already passed this exam||174|
529|999|1|510250667|O|P||-1|||You have already passed this exam||159|
529|999|1|510251083|O|P||-1|||You have already passed this exam||1544|
529|999|1|510251904|O|P||-1|||You have already passed this exam||1441|
529|999|1|510252229|O|P||-1|||You have already passed this exam||1441|
529|999|1|510252520|O|P||-1|||You have already passed this exam||97|
529|999|1|510252807|O|P||-1|||You have already passed this exam||140|
529|999|1|510252902|O|P||-1|||You have already passed this exam||140|
529|999|1|510253789|O|P||-1|||You have already passed this exam||2180|
529|999|1|510254973|O|P||-1|||You have already passed this exam||97|
529|999|1|510255820|O|P||-1|||You have already passed this exam||97|
529|999|1|510255963|O|P||-1|||You have already passed this exam||97|
529|999|1|510256100|O|P||-1|||You have already passed this exam||90|
529|999|1|510256348|O|P||-1|||You have already passed this exam||821|
529|999|1|510256951|O|P||-1|||You have already passed this exam||1036|
529|999|1|510257178|O|P||-1|||You have already passed this exam||174|
529|999|1|510257697|O|P||-1|||You have already passed this exam||159|
529|999|1|510258627|O|P||-1|||You have already passed this exam||821|
529|999|1|510258870|O|P||-1|||You have already passed this exam||76|
529|999|1|510259898|O|P||-1|||You have already passed this exam||49|
529|999|1|510259946|O|P||-1|||You have already passed this exam||97|
529|999|1|510259971|O|P||-1|||You have already passed this exam||2716|
529|999|1|510260548|O|P||-1|||You have already passed this exam||97|
529|999|1|510260655|O|P||-1|||You have already passed this exam||1544|
529|999|1|510260783|O|P||-1|||You have already passed this exam||1441|
529|999|1|510260995|O|P||-1|||You have already passed this exam||97|
529|999|1|510261783|O|P||-1|||You have already passed this exam||23|
529|999|1|510261953|O|P||-1|||You have already passed this exam||97|
529|999|1|510262381|O|P||-1|||You have already passed this exam||46|
529|999|1|510264772|O|P||-1|||You have already passed this exam||97|
529|999|1|510268678|O|P||-1|||You have already passed this exam||46|
529|999|1|510270172|O|P||-1|||You have already passed this exam||821|
529|999|1|510271095|O|P||-1|||You have already passed this exam||97|
529|999|1|510271200|O|P||-1|||You have already passed this exam||97|
529|999|1|510271657|O|P||-1|||You have already passed this exam||1544|
529|999|1|510271956|O|P||-1|||You have already passed this exam||1139|
529|999|1|510272654|O|P||-1|||You have already passed this exam||1441|
529|999|1|510273600|O|P||-1|||You have already passed this exam||49|
529|999|1|510274072|O|P||-1|||You have already passed this exam||1544|
529|999|1|510275531|O|P||-1|||You have already passed this exam||174|
529|999|1|510275639|O|P||-1|||You have already passed this exam||97|
529|999|1|510276472|O|P||-1|||You have already passed this exam||1519|
529|999|1|510276496|O|P||-1|||You have already passed this exam||1139|
529|999|1|510276733|O|P||-1|||You have already passed this exam||174|
529|999|1|510277158|O|P||-1|||You have already passed this exam||2716|
529|999|1|510277169|O|P||-1|||You have already passed this exam||78|
529|999|1|510279294|O|P||-1|||You have already passed this exam||90|
529|999|1|510279737|O|P||-1|||You have already passed this exam||76|
529|999|1|510280281|O|P||-1|||You have already passed this exam||97|
529|999|1|510280456|O|P||-1|||You have already passed this exam||76|
529|999|1|510280494|O|P||-1|||You have already passed this exam||97|
529|999|1|510280975|O|P||-1|||You have already passed this exam||140|
529|999|1|510281264|O|P||-1|||You have already passed this exam||1139|
529|999|1|510281300|O|P||-1|||You have already passed this exam||2716|
529|999|1|510281636|O|P||-1|||You have already passed this exam||19|
529|999|1|510282136|O|P||-1|||You have already passed this exam||140|
529|999|1|510282153|O|P||-1|||You have already passed this exam||821|
529|999|1|510282656|O|P||-1|||You have already passed this exam||97|
529|999|1|510283125|O|P||-1|||You have already passed this exam||97|
529|999|1|510283286|O|P||-1|||You have already passed this exam||97|
529|999|1|510283489|O|P||-1|||You have already passed this exam||49|
529|999|1|510283827|O|P||-1|||You have already passed this exam||139|
529|999|1|510285987|O|P||-1|||You have already passed this exam||821|
529|999|1|510287575|O|P||-1|||You have already passed this exam||1139|
529|999|1|510287876|O|P||-1|||You have already passed this exam||140|
529|999|1|510288585|O|P||-1|||You have already passed this exam||46|
529|999|1|510288684|O|P||-1|||You have already passed this exam||174|
529|999|1|510288708|O|P||-1|||You have already passed this exam||140|
529|999|1|510289680|O|P||-1|||You have already passed this exam||97|
529|999|1|510289866|O|P||-1|||You have already passed this exam||97|
529|999|1|510290732|O|P||-1|||You have already passed this exam||140|
529|999|1|510290771|O|P||-1|||You have already passed this exam||821|
529|999|1|510290866|O|P||-1|||You have already passed this exam||97|
529|999|1|510291769|O|P||-1|||You have already passed this exam||90|
529|999|1|510292014|O|P||-1|||You have already passed this exam||97|
529|999|1|510292354|O|P||-1|||You have already passed this exam||46|
529|999|1|510294545|O|P||-1|||You have already passed this exam||176|
529|999|1|510296296|O|P||-1|||You have already passed this exam||821|
529|999|1|510296475|O|P||-1|||You have already passed this exam||140|
529|999|1|510296808|O|P||-1|||You have already passed this exam||76|
529|999|1|510296843|O|P||-1|||You have already passed this exam||97|
529|999|1|510296944|O|P||-1|||You have already passed this exam||97|
529|999|1|510299539|O|P||-1|||You have already passed this exam||977|
529|999|1|510299789|O|P||-1|||You have already passed this exam||64|
529|999|1|510301003|O|P||-1|||You have already passed this exam||46|
529|999|1|510301094|O|P||-1|||You have already passed this exam||161|
529|999|1|510301604|O|P||-1|||You have already passed this exam||97|
529|999|1|510301745|O|P||-1|||You have already passed this exam||97|
529|999|1|510301885|O|P||-1|||You have already passed this exam||23|
529|999|1|510303342|O|P||-1|||You have already passed this exam||19|
529|999|1|510303471|O|P||-1|||You have already passed this exam||1557|
529|999|1|510304891|O|P||-1|||You have already passed this exam||97|
529|999|1|510306490|O|P||-1|||You have already passed this exam||97|
529|999|1|510307052|O|P||-1|||You have already passed this exam||97|
529|999|1|510307056|O|P||-1|||You have already passed this exam||1441|
529|999|1|510308349|O|P||-1|||You have already passed this exam||159|
529|999|1|510308955|O|P||-1|||You have already passed this exam||97|
529|999|1|510309549|O|P||-1|||You have already passed this exam||23|
529|999|1|510309970|O|P||-1|||You have already passed this exam||97|
529|999|1|510311235|O|P||-1|||You have already passed this exam||1441|
529|999|1|510311265|O|P||-1|||You have already passed this exam||159|
529|999|1|510311716|O|P||-1|||You have already passed this exam||821|
529|999|1|510313608|O|P||-1|||You have already passed this exam||1139|
529|999|1|510314765|O|P||-1|||You have already passed this exam||97|
529|999|1|510314861|O|P||-1|||You have already passed this exam||76|
529|999|1|510314862|O|P||-1|||You have already passed this exam||174|
529|999|1|510315081|O|P||-1|||You have already passed this exam||97|
529|999|1|510315082|O|P||-1|||You have already passed this exam||46|
529|999|1|510315174|O|P||-1|||You have already passed this exam||97|
529|999|1|510315969|O|P||-1|||You have already passed this exam||97|
529|999|1|510317830|O|P||-1|||You have already passed this exam||97|
529|999|1|510318015|O|P||-1|||You have already passed this exam||139|
529|999|1|510318670|O|P||-1|||You have already passed this exam||97|
529|999|1|510319364|O|P||-1|||You have already passed this exam||97|
529|999|1|510319377|O|P||-1|||You have already passed this exam||174|
529|999|1|510319539|O|P||-1|||You have already passed this exam||97|
529|999|1|510320247|O|P||-1|||You have already passed this exam||174|
529|999|1|510320780|O|P||-1|||You have already passed this exam||1544|
529|999|1|510321642|O|P||-1|||You have already passed this exam||46|
529|999|1|510321784|O|P||-1|||You have already passed this exam||97|
529|999|1|510321810|O|P||-1|||You have already passed this exam||46|
529|999|1|510321918|O|P||-1|||You have already passed this exam||10|
529|999|1|510322407|O|P||-1|||You have already passed this exam||97|
529|999|1|510322812|O|P||-1|||You have already passed this exam||174|
529|999|1|510322919|O|P||-1|||You have already passed this exam||97|
529|999|1|510323270|O|P||-1|||You have already passed this exam||2180|
529|999|1|510324853|O|P||-1|||You have already passed this exam||821|
529|999|1|510326308|O|P||-1|||You have already passed this exam||140|
529|999|1|510326484|O|P||-1|||You have already passed this exam||97|
529|999|1|510326969|O|P||-1|||You have already passed this exam||100|
529|999|1|510327264|O|P||-1|||You have already passed this exam||97|
529|999|1|510328208|O|P||-1|||You have already passed this exam||46|
529|999|1|510329048|O|P||-1|||You have already passed this exam||174|
529|999|1|510329102|O|P||-1|||You have already passed this exam||97|
529|999|1|510329576|O|P||-1|||You have already passed this exam||1580|
529|999|1|510330546|O|P||-1|||You have already passed this exam||19|
529|999|1|510330808|O|P||-1|||You have already passed this exam||1298|
529|999|1|510331050|O|P||-1|||You have already passed this exam||97|
529|999|1|510332430|O|P||-1|||You have already passed this exam||97|
529|999|1|510332863|O|P||-1|||You have already passed this exam||97|
529|999|1|510334001|O|P||-1|||You have already passed this exam||97|
529|999|1|510334159|O|P||-1|||You have already passed this exam||1298|
529|999|1|510334383|O|P||-1|||You have already passed this exam||97|
529|999|1|510334735|O|P||-1|||You have already passed this exam||140|
529|999|1|510335040|O|P||-1|||You have already passed this exam||147|
529|999|1|510335268|O|P||-1|||You have already passed this exam||76|
529|999|1|510336231|O|P||-1|||You have already passed this exam||97|
529|999|1|510336846|O|P||-1|||You have already passed this exam||19|
529|999|1|510337471|O|P||-1|||You have already passed this exam||97|
529|999|1|510337717|O|P||-1|||You have already passed this exam||139|
529|999|1|510338058|O|P||-1|||You have already passed this exam||97|
529|999|1|510338857|O|P||-1|||You have already passed this exam||1441|
529|999|1|510339397|O|P||-1|||You have already passed this exam||49|
529|999|1|510339436|O|P||-1|||You have already passed this exam||174|
529|999|1|510340574|O|P||-1|||You have already passed this exam||92|
529|999|1|510340754|O|P||-1|||You have already passed this exam||139|
529|999|1|510341139|O|P||-1|||You have already passed this exam||97|
529|999|1|510342129|O|P||-1|||You have already passed this exam||97|
529|999|1|510342634|O|P||-1|||You have already passed this exam||2163|
529|999|1|510343065|O|P||-1|||You have already passed this exam||46|
529|999|1|510344250|O|P||-1|||You have already passed this exam||97|
529|999|1|510344456|O|P||-1|||You have already passed this exam||97|
529|999|1|510344719|O|P||-1|||You have already passed this exam||821|
529|999|1|510345263|O|P||-1|||You have already passed this exam||97|
529|999|1|510345397|O|P||-1|||You have already passed this exam||100|
529|999|1|510345685|O|P||-1|||You have already passed this exam||97|
529|999|1|510345795|O|P||-1|||You have already passed this exam||139|
529|999|1|510345855|O|P||-1|||You have already passed this exam||97|
529|999|1|510345951|O|P||-1|||You have already passed this exam||46|
529|999|1|510346635|O|P||-1|||You have already passed this exam||161|
529|999|1|510347230|O|P||-1|||You have already passed this exam||97|
529|999|1|510347369|O|P||-1|||You have already passed this exam||97|
529|999|1|510347424|O|P||-1|||You have already passed this exam||159|
529|999|1|510347866|O|P||-1|||You have already passed this exam||97|
529|999|1|510348063|O|P||-1|||You have already passed this exam||1482|
529|999|1|510348972|O|P||-1|||You have already passed this exam||97|
529|999|1|510349881|O|P||-1|||You have already passed this exam||97|
529|999|1|510349913|O|P||-1|||You have already passed this exam||97|
529|999|1|510350679|O|P||-1|||You have already passed this exam||821|
529|999|1|510350890|O|P||-1|||You have already passed this exam||97|
529|999|1|510351164|O|P||-1|||You have already passed this exam||76|
529|999|1|510351465|O|P||-1|||You have already passed this exam||46|
529|999|1|510351923|O|P||-1|||You have already passed this exam||90|
529|999|1|510352107|O|P||-1|||You have already passed this exam||97|
529|999|1|510352603|O|P||-1|||You have already passed this exam||140|
529|999|1|510353172|O|P||-1|||You have already passed this exam||97|
529|999|1|510353328|O|P||-1|||You have already passed this exam||140|
529|999|1|510353821|O|P||-1|||You have already passed this exam||97|
529|999|1|510355186|O|P||-1|||You have already passed this exam||2724|
529|999|1|510355314|O|P||-1|||You have already passed this exam||821|
529|999|1|510355383|O|P||-1|||You have already passed this exam||97|
529|999|1|510355482|O|P||-1|||You have already passed this exam||159|
529|999|1|510356137|O|P||-1|||You have already passed this exam||19|
529|999|1|510357954|O|P||-1|||You have already passed this exam||97|
529|999|1|510358108|O|P||-1|||You have already passed this exam||97|
529|999|1|510358774|O|P||-1|||You have already passed this exam||97|
529|999|1|510359129|O|P||-1|||You have already passed this exam||821|
529|999|1|510359405|O|P||-1|||You have already passed this exam||19|
529|999|1|510359736|O|P||-1|||You have already passed this exam||29|
529|999|1|510359945|O|P||-1|||You have already passed this exam||97|
529|999|1|510360722|O|P||-1|||You have already passed this exam||821|
529|999|1|510360818|O|P||-1|||You have already passed this exam||1479|
529|999|1|510360852|O|P||-1|||You have already passed this exam||174|
529|999|1|510360901|O|P||-1|||You have already passed this exam||46|
529|999|1|510361277|O|P||-1|||You have already passed this exam||97|
529|999|1|510361899|O|P||-1|||You have already passed this exam||1544|
529|999|1|510362127|O|P||-1|||You have already passed this exam||97|
529|999|1|510362301|O|P||-1|||You have already passed this exam||19|
529|999|1|510362410|O|P||-1|||You have already passed this exam||90|
529|999|1|510362900|O|P||-1|||You have already passed this exam||97|
529|999|1|510362956|O|P||-1|||You have already passed this exam||174|
