EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|INSTITUTE CODE|
530|999|1|510204255|O|F|S1|-1||||535|140|
530|999|1|510205549|O|F|S1|-1||||535|1698|
530|999|1|510206587|O|F|S1|-1||||535|720|
530|999|1|510207736|O|F|S1|-1||||535|49|
530|999|1|510208608|O|F|S1|-1||||535|174|
530|999|1|510213630|O|F|S1|-1||||535|139|
530|999|1|510215506|O|F|S1|-1||||535|76|
530|999|1|510215567|O|F|S1|-1||||535|166|
530|999|1|510220017|O|F|S1|-1||||535|46|
530|999|1|510221331|O|F|S1|-1||||535|46|
530|999|1|510221866|O|F|S1|-1||||535|23|
530|999|1|510224071|O|F|S1|-1||||535|174|
530|999|1|510225507|O|F|S1|-1||||535|161|
530|999|1|510229636|O|F|S1|-1||||535|2808|
530|999|1|510231249|O|F|S1|-1||||535|23|
530|999|1|510233482|O|F|S1|-1||||535|166|
530|999|1|510235576|O|F|S1|-1||||535|174|
530|999|1|510235710|O|F|S1|-1||||535|78|
530|999|1|510235748|O|F|S1|-1||||535|762|
530|999|1|510236139|O|F|S1|-1||||535|23|
530|999|1|510236537|O|F|S1|-1||||535|1139|
530|999|1|510237303|O|F|S1|-1||||535|23|
530|999|1|510240092|O|F|S1|-1||||535|176|
530|999|1|510240184|O|F|S1|-1||||535|46|
530|999|1|510241182|O|F|S1|-1||||535|140|
530|999|1|510244878|O|F|S1|-1||||535|174|
530|999|1|510245322|O|F|S1|-1||||535|176|
530|999|1|510249760|O|F|S1|-1||||535|139|
530|999|1|510249774|O|F|S1|-1||||535|139|
530|999|1|510250112|O|F|S1|-1||||535|1557|
530|999|1|510251755|O|F|S1|-1||||535|147|
530|999|1|510252005|O|F|S1|-1||||535|100|
530|999|1|510254143|O|F|S1|-1||||535|161|
530|999|1|510255963|O|F|S1|-1||||535|97|
530|999|1|510257457|O|F|S1|-1||||535|23|
530|999|1|510258296|O|F|S1|-1||||535|49|
530|999|1|510259433|O|F|S1|-1||||535|139|
530|999|1|510259812|O|F|S1|-1||||535|151|
530|999|1|510262705|O|F|S1|-1||||535|174|
530|999|1|510275338|O|F|S1|-1||||535|139|
530|999|1|510276273|O|F|S1|-1||||535|174|
530|999|1|510278763|O|F|S1|-1||||535|1139|
530|999|1|510279961|O|F|S1|-1||||535|161|
530|999|1|510282526|O|F|S1|-1||||535|49|
530|999|1|510285249|O|F|S1|-1||||535|174|
530|999|1|510285446|O|F|S1|-1||||535|139|
530|999|1|510285873|O|F|S1|-1||||535|97|
530|999|1|510286174|O|F|S1|-1||||535|19|
530|999|1|510287461|O|F|S1|-1||||535|2683|
530|999|1|510291247|O|F|S1|-1||||535|46|
530|999|1|510293661|O|F|S1|-1||||535|19|
530|999|1|510294689|O|F|S1|-1||||535|78|
530|999|1|510296838|O|F|S1|-1||||535|139|
530|999|1|510298621|O|F|S1|-1||||535|762|
530|999|1|510299487|O|F|S1|-1||||535|1139|
530|999|1|510300152|O|F|S1|-1||||535|19|
530|999|1|510300997|O|F|S1|-1||||535|19|
530|999|1|510301554|O|F|S1|-1||||535|1343|
530|999|1|510301876|O|F|S1|-1||||535|100|
530|999|1|510306240|O|F|S1|-1||||535|161|
530|999|1|510306677|O|F|S1|-1||||535|161|
530|999|1|510308456|O|F|S1|-1||||535|19|
530|999|1|510311371|O|F|S1|-1||||535|46|
530|999|1|510315106|O|F|S1|-1||||535|49|
530|999|1|510318895|O|F|S1|-1||||535|10|
530|999|1|510319364|O|F|S1|-1||||535|97|
530|999|1|510319377|O|F|S1|-1||||535|174|
530|999|1|510320879|O|F|S1|-1||||535|762|
530|999|1|510321016|O|F|S1|-1||||535|139|
530|999|1|510326422|O|F|S1|-1||||535|532|
530|999|1|510326595|O|F|S1|-1||||535|2677|
530|999|1|510328203|O|F|S1|-1||||535|161|
530|999|1|510331458|O|F|S1|-1||||535|76|
530|999|1|510334209|O|F|S1|-1||||535|78|
530|999|1|510336526|O|F|S1|-1||||535|174|
530|999|1|510338373|O|F|S1|-1||||535|161|
530|999|1|510344853|O|F|S1|-1||||535|762|
530|999|1|510346635|O|F|S1|-1||||535|161|
530|999|1|510346988|O|F|S1|-1||||535|100|
530|999|1|510349472|O|F|S1|-1||||535|19|
530|999|1|510350385|O|F|S1|-1||||535|19|
530|999|1|510351780|O|F|S1|-1||||535|1623|
530|999|1|510352022|O|F|S1|-1||||535|1043|
530|999|1|510352299|O|F|S1|-1||||535|762|
530|999|1|510352704|O|F|S1|-1||||535|139|
530|999|1|510353865|O|F|S1|-1||||535|762|
530|999|1|510354255|O|F|S1|-1||||535|19|
530|999|1|510354933|O|F|S1|-1||||535|19|
530|999|1|510355186|O|F|S1|-1||||535|2724|
530|999|1|510356420|O|F|S1|-1||||535|92|
530|999|1|510359551|O|F|S1|-1||||535|78|
530|999|1|510360818|O|F|S1|-1||||535|1479|
530|999|1|510360974|O|F|S1|-1||||535|727|
530|999|1|510362698|O|F|S1|-1||||535|159|
530|999|1|510366291|O|F|S1|-1||||535|1441|
530|999|1|510366388|O|F|S1|-1||||535|2728|
530|999|1|510369017|O|F|S1|-1||||535|46|
530|999|1|510370833|O|F|S1|-1||||535|174|
530|999|1|510373010|O|F|S1|-1||||535|92|
530|999|1|510373424|O|F|S1|-1||||535|97|
530|999|1|510373512|O|F|S1|-1||||535|147|
530|999|1|510377912|O|F|S1|-1||||535|46|
530|999|1|510381210|O|F|S1|-1||||535|159|
530|999|1|510381386|O|F|S1|-1||||535|92|
530|999|1|510383335|O|F|S1|-1||||535|1652|
530|999|1|510383362|O|F|S1|-1||||535|92|
530|999|1|510383458|O|F|S1|-1||||535|1128|
530|999|1|510384867|O|F|S1|-1||||535|1122|
530|999|1|510385639|O|F|S1|-1||||535|762|
530|999|1|510385915|O|F|S1|-1||||535|19|
530|999|1|510386544|O|F|S1|-1||||535|76|
530|999|1|510386897|O|F|S1|-1||||535|19|
530|999|1|510387054|O|F|S1|-1||||535|174|
530|999|1|510390075|O|F|S1|-1||||535|46|
530|999|1|510391051|O|F|S1|-1||||535|762|
530|999|1|510391257|O|F|S1|-1||||535|161|
530|999|1|510393207|O|F|S1|-1||||535|151|
530|999|1|510393473|O|F|S1|-1||||535|762|
530|999|1|510393693|O|F|S1|-1||||535|64|
530|999|1|510394270|O|F|S1|-1||||535|23|
530|999|1|510394371|O|F|S1|-1||||535|19|
530|999|1|510397854|O|F|S1|-1||||535|174|
530|999|1|510398457|O|F|S1|-1||||535|19|
530|999|1|510401099|O|F|S1|-1||||535|1139|
530|999|1|510401852|O|F|S1|-1||||535|97|
530|999|1|510406136|O|F|S1|-1||||535|176|
530|999|1|510407254|O|F|S1|-1||||535|19|
530|999|1|510407275|O|F|S1|-1||||535|19|
530|999|1|510408655|O|F|S1|-1||||535|19|
530|999|1|510409234|O|F|S1|-1||||535|201|
530|999|1|510410488|O|F|S1|-1||||535|159|
530|999|1|510411334|O|F|S1|-1||||535|448|
530|999|1|510413232|O|F|S1|-1||||535|64|
530|999|1|510415118|O|F|S1|-1||||535|97|
530|999|1|510415130|O|F|S1|-1||||535|161|
530|999|1|510415388|O|F|S1|-1||||535|762|
530|999|1|510418848|O|F|S1|-1||||535|2857|
530|999|1|510419227|O|F|S1|-1||||535|1139|
530|999|1|510425602|O|F|S1|-1||||535|23|
530|999|1|510427024|O|F|S1|-1||||535|19|
530|999|1|510428232|O|F|S1|-1||||535|139|
530|999|1|510429556|O|F|S1|-1||||535|19|
530|999|1|510431467|O|F|S1|-1||||535|1446|
530|999|1|510434127|O|F|S1|-1||||535|147|
530|999|1|510436719|O|F|S1|-1||||535|176|
530|999|1|510439692|O|F|S1|-1||||535|19|
530|999|1|510440297|O|F|S1|-1||||535|176|
530|999|1|510443538|O|F|S1|-1||||535|174|
530|999|1|510444764|O|F|S1|-1||||535|76|
530|999|1|510445073|O|F|S1|-1||||535|139|
530|999|1|510446947|O|F|S1|-1||||535|174|
530|999|1|510447590|O|F|S1|-1||||535|159|
530|999|1|510449546|O|F|S1|-1||||535|201|
530|999|1|510449740|O|F|S1|-1||||535|76|
530|999|1|510450579|O|F|S1|-1||||535|159|
530|999|1|510450962|O|F|S1|-1||||535|97|
530|999|1|510451039|O|F|S1|-1||||535|46|
530|999|1|510452600|O|F|S1|-1||||535|161|
530|999|1|510452785|O|F|S1|-1||||535|23|
530|999|1|510453825|O|F|S1|-1||||535|2823|
530|999|1|510459188|O|F|S1|-1||||535|159|
530|999|1|510462938|O|F|S1|-1||||535|97|
530|999|1|510463272|O|F|S1|-1||||535|19|
530|999|1|510465487|O|F|S1|-1||||535|90|
530|999|1|510467966|O|F|S1|-1||||535|159|
530|999|1|510469100|O|F|S1|-1||||535|1441|
530|999|1|510470993|O|F|S1|-1||||535|139|
530|999|1|510472939|O|F|S1|-1||||535|139|
530|999|1|510474602|O|F|S1|-1||||535|2851|
530|999|1|510475453|O|F|S1|-1||||535|97|
530|999|1|510476928|O|F|S1|-1||||535|161|
530|999|1|510477428|O|F|S1|-1||||535|23|
530|999|1|510479054|O|F|S1|-1||||535|159|
530|999|1|510479182|O|F|S1|-1||||535|76|
530|999|1|510479807|O|F|S1|-1||||535|23|
530|999|1|510480342|O|F|S1|-1||||535|64|
530|999|1|510482095|O|F|S1|-1||||535|46|
530|999|1|510483966|O|F|S1|-1||||535|97|
530|999|1|510488245|O|F|S1|-1||||535|64|
530|999|1|510497047|O|F|S1|-1||||535|159|
530|999|1|510499819|O|F|S1|-1||||535|46|
530|999|1|510501588|O|F|S1|-1||||535|140|
530|999|1|510503107|O|F|S1|-1||||535|174|
530|999|1|510505620|O|F|S1|-1||||535|139|
530|999|1|510506485|O|F|S1|-1||||535|49|
530|999|1|510506873|O|F|S1|-1||||535|97|
530|999|1|510506958|O|F|S1|-1||||535|2802|
530|999|1|510509429|O|F|S1|-1||||535|1032|
530|999|1|510510045|O|F|S1|-1||||535|90|
530|999|1|510510805|O|F|S1|-1||||535|97|
530|999|1|510514495|O|F|S1|-1||||535|762|
530|999|1|510514637|O|F|S1|-1||||535|1482|
530|999|1|510515374|O|F|S1|-1||||535|762|
530|999|1|510518962|O|F|S1|-1||||535|46|
530|999|1|510519248|O|F|S1|-1||||535|46|
530|999|1|510520799|O|F|S1|-1||||535|762|
530|999|1|510523979|O|F|S1|-1||||535|159|
530|999|1|510525421|O|F|S1|-1||||535|29|
530|999|1|510526709|O|F|S1|-1||||535|139|
530|999|1|510528025|O|F|S1|-1||||535|97|
530|999|1|510528490|O|F|S1|-1||||535|90|
530|999|1|510530459|O|F|S1|-1||||535|762|
530|999|1|510534062|O|F|S1|-1||||535|19|
530|999|1|510534209|O|F|S1|-1||||535|97|
530|999|1|510534815|O|F|S1|-1||||535|97|
530|999|1|510538180|O|F|S1|-1||||535|147|
530|999|1|510547024|O|F|S1|-1||||535|159|
530|999|1|510548683|O|F|S1|-1||||535|46|
530|999|1|510551176|O|F|S1|-1||||535|78|
530|999|1|510551192|O|F|S1|-1||||535|174|
530|999|1|510551973|O|F|S1|-1||||535|76|
530|999|1|510556012|O|F|S1|-1||||535|762|
530|999|1|510562420|O|F|S1|-1||||535|19|
530|999|1|510565341|O|F|S1|-1||||535|78|
530|999|1|510569199|O|F|S1|-1||||535|762|
530|999|1|510570758|O|F|S1|-1||||535|174|
530|999|1|510575654|O|F|S1|-1||||535|2738|
530|999|1|510584802|O|F|S1|-1||||535|762|
530|999|1|510585126|O|F|S1|-1||||535|762|
530|999|1|510586745|O|F|S1|-1||||535|762|
530|999|1|510587900|O|F|S1|-1||||535|161|
530|999|1|510589562|O|F|S1|-1||||535|97|
530|999|1|510596413|O|F|S1|-1||||535|762|
530|999|1|510611058|O|F|S1|-1||||535|64|
530|999|1|510614833|O|F|S1|-1||||535|161|
530|999|1|510617604|O|F|S1|-1||||535|140|
530|999|1|510626634|O|F|S1|-1||||535|174|
530|999|1|510634310|O|F|S1|-1||||535|2656|
530|999|1|510634941|O|F|S1|-1||||535|112|
530|999|1|6190495|O|F|S1|-1||||535|112|
530|999|1|6212082|O|F|S1|-1||||535|1122|
530|999|1|6575801|O|F|S1|-1||||535|161|
530|999|1|6670749|O|F|S1|-1||||535|139|
530|999|1|6832515|O|F|S1|-1||||535|46|
530|999|1|6852671|O|F|S1|-1||||535|161|
530|999|1|6943953|O|F|S1|-1||||535|2656|
530|999|1|7139844|O|F|S1|-1||||535|1139|
530|999|1|7144835|O|F|S1|-1||||535|762|
530|999|1|7233701|O|F|S1|-1||||535|161|
530|999|1|7331945|O|F|S1|-1||||535|161|
530|999|1|7332540|O|F|S1|-1||||535|23|
530|999|1|7406741|O|F|S1|-1||||535|166|
530|999|1|7432474|O|F|S1|-1||||535|1298|
530|999|1|7437372|O|F|S1|-1||||535|762|
530|999|1|7447092|O|F|S1|-1||||535|159|
530|999|1|7459763|O|F|S1|-1||||535|762|
530|999|1|7461037|O|F|S1|-1||||535|76|
530|999|1|7491733|O|F|S1|-1||||535|147|
530|999|1|7514829|O|F|S1|-1||||535|19|
530|999|1|7522965|O|F|S1|-1||||535|166|
530|999|1|7526534|O|F|S1|-1||||535|1298|
530|999|1|7527943|O|F|S1|-1||||535|139|
530|999|1|7542592|O|F|S1|-1||||535|943|
530|999|1|7572681|O|F|S1|-1||||535|161|
530|999|1|7587899|O|F|S1|-1||||535|19|
530|999|1|7606171|O|F|S1|-1||||535|166|
530|999|1|7607919|O|F|S1|-1||||535|161|
530|999|1|7615957|O|F|S1|-1||||535|23|
530|999|1|7618538|O|F|S1|-1||||535|76|
530|999|1|7654141|O|F|S1|-1||||535|126|
530|999|1|801009765|NM|F|S1|-1||||535|0|
530|999|1|801108785|NM|F|S1|-1||||535|0|
530|999|1|801260965|NM|F|S1|-1||||535|0|
530|999|1|801672816|NM|F|S1|-1||||535|0|
530|999|1|801794656|NM|F|S1|-1||||535|0|
530|999|1|801816664|NM|F|S1|-1||||535|0|
530|999|1|801832799|NM|F|S1|-1||||535|0|
530|999|1|801856242|NM|F|S1|-1||||535|0|
530|999|1|802068847|NM|F|S1|-1||||535|0|
530|999|1|802086423|NM|F|S1|-1||||535|0|
530|999|1|802116487|NM|F|S1|-1||||535|0|
530|999|1|802272820|NM|F|S1|-1||||535|0|
530|999|1|802274380|NM|F|S1|-1||||535|0|
530|999|1|802274686|NM|F|S1|-1||||535|0|
530|999|1|802274794|NM|F|S1|-1||||535|0|
530|999|1|802274838|NM|F|S1|-1||||535|0|
530|999|1|802275032|NM|F|S1|-1||||535|0|
530|999|1|802275225|NM|F|S1|-1||||535|0|
530|999|1|802276110|NM|F|S1|-1||||535|0|
530|999|1|802277381|NM|F|S1|-1||||535|0|
530|999|1|802287143|NM|F|S1|-1||||535|0|
530|999|1|802287768|NM|F|S1|-1||||535|0|
530|999|1|802288040|NM|F|S1|-1||||535|0|
530|999|1|802289264|NM|F|S1|-1||||535|0|
530|999|1|802289298|NM|F|S1|-1||||535|0|
530|999|1|802303009|NM|F|S1|-1||||535|0|
530|999|1|802303686|NM|F|S1|-1||||535|0|
530|999|1|802305747|NM|F|S1|-1||||535|0|
530|999|1|802306034|NM|F|S1|-1||||535|0|
530|999|1|802306372|NM|F|S1|-1||||535|0|
530|999|1|802306381|NM|F|S1|-1||||535|0|
530|999|1|802306642|NM|F|S1|-1||||535|0|
530|999|1|802306933|NM|F|S1|-1||||535|0|
530|999|1|802307398|NM|F|S1|-1||||535|0|
530|999|1|802322515|NM|F|S1|-1||||535|0|
530|999|1|802327645|NM|F|S1|-1||||535|0|
530|999|1|802328143|NM|F|S1|-1||||535|0|
530|999|1|802328418|NM|F|S1|-1||||535|0|
530|999|1|802329768|NM|F|S1|-1||||535|0|
530|999|1|802329784|NM|F|S1|-1||||535|0|
530|999|1|802330073|NM|F|S1|-1||||535|0|
530|999|1|802331875|NM|F|S1|-1||||535|0|
530|999|1|802332110|NM|F|S1|-1||||535|0|
530|999|1|802332905|NM|F|S1|-1||||535|0|
530|999|1|802334362|NM|F|S1|-1||||535|0|
530|999|1|802336547|NM|F|S1|-1||||535|0|
530|999|1|802349365|NM|F|S1|-1||||535|0|
530|999|1|802349777|NM|F|S1|-1||||535|0|
530|999|1|802350616|NM|F|S1|-1||||535|0|
530|999|1|802352945|NM|F|S1|-1||||535|0|
530|999|1|802360704|NM|F|S1|-1||||535|0|
530|999|1|802361484|NM|F|S1|-1||||535|0|
530|999|1|802377856|NM|F|S1|-1||||535|0|
530|999|1|802397111|NM|F|S1|-1||||535|0|
530|999|1|802405646|NM|F|S1|-1||||535|0|
530|999|1|802405740|NM|F|S1|-1||||535|0|
530|999|1|802407256|NM|F|S1|-1||||535|0|
530|999|1|802407318|NM|F|S1|-1||||535|0|
530|999|1|802407723|NM|F|S1|-1||||535|0|
530|999|1|802412107|NM|F|S1|-1||||535|0|
530|999|1|802436978|NM|F|S1|-1||||535|0|
530|999|1|802448066|NM|F|S1|-1||||535|0|
530|999|1|802469736|NM|F|S1|-1||||535|0|
530|999|1|802470266|NM|F|S1|-1||||535|0|
530|999|1|802470453|NM|F|S1|-1||||535|0|
530|999|1|802470563|NM|F|S1|-1||||535|0|
530|999|1|802471150|NM|F|S1|-1||||535|0|
530|999|1|802474583|NM|F|S1|-1||||535|0|
530|999|1|802476067|NM|F|S1|-1||||535|0|
530|999|1|802476098|NM|F|S1|-1||||535|0|
530|999|1|802476884|NM|F|S1|-1||||535|0|
530|999|1|802481878|NM|F|S1|-1||||535|0|
530|999|1|802482086|NM|F|S1|-1||||535|0|
530|999|1|802482139|NM|F|S1|-1||||535|0|
530|999|1|802484177|NM|F|S1|-1||||535|0|
530|999|1|802485153|NM|F|S1|-1||||535|0|
530|999|1|802489765|NM|F|S1|-1||||535|0|
530|999|1|802494772|NM|F|S1|-1||||535|0|
530|999|1|802496720|NM|F|S1|-1||||535|0|
530|999|1|802496805|NM|F|S1|-1||||535|0|
530|999|1|802498481|NM|F|S1|-1||||535|0|
530|999|1|802499273|NM|F|S1|-1||||535|0|
530|999|1|802499944|NM|F|S1|-1||||535|0|
530|999|1|802500096|NM|F|S1|-1||||535|0|
530|999|1|802502807|NM|F|S1|-1||||535|0|
530|999|1|802503236|NM|F|S1|-1||||535|0|
530|999|1|802503406|NM|F|S1|-1||||535|0|
530|999|1|802503855|NM|F|S1|-1||||535|0|
530|999|1|802504040|NM|F|S1|-1||||535|0|
530|999|1|802504074|NM|F|S1|-1||||535|0|
530|999|1|802507096|NM|F|S1|-1||||535|0|
530|999|1|802507807|NM|F|S1|-1||||535|0|
530|999|1|802508074|NM|F|S1|-1||||535|0|
530|999|1|802508353|NM|F|S1|-1||||535|0|
530|999|1|802509655|NM|F|S1|-1||||535|0|
530|999|1|802510264|NM|F|S1|-1||||535|0|
530|999|1|802510659|NM|F|S1|-1||||535|0|
530|999|1|802513580|NM|F|S1|-1||||535|0|
530|999|1|802516819|NM|F|S1|-1||||535|0|
530|999|1|802517037|NM|F|S1|-1||||535|0|
530|999|1|802518668|NM|F|S1|-1||||535|0|
530|999|1|802518672|NM|F|S1|-1||||535|0|
530|999|1|802518685|NM|F|S1|-1||||535|0|
530|999|1|802520051|NM|F|S1|-1||||535|0|
530|999|1|802521590|NM|F|S1|-1||||535|0|
530|999|1|802521613|NM|F|S1|-1||||535|0|
530|999|1|802521618|NM|F|S1|-1||||535|0|
530|999|1|802525492|NM|F|S1|-1||||535|0|
530|999|1|802526117|NM|F|S1|-1||||535|0|
530|999|1|802529323|NM|F|S1|-1||||535|0|
530|999|1|802532287|NM|F|S1|-1||||535|0|
530|999|1|802546248|NM|F|S1|-1||||535|0|
530|999|1|802549184|NM|F|S1|-1||||535|0|
530|999|1|802556920|NM|F|S1|-1||||535|0|
530|999|1|802560410|NM|F|S1|-1||||535|0|
530|999|1|802560421|NM|F|S1|-1||||535|0|
530|999|1|802560646|NM|F|S1|-1||||535|0|
530|999|1|802562567|NM|F|S1|-1||||535|0|
530|999|1|802570092|NM|F|S1|-1||||535|0|
530|999|1|802574245|NM|F|S1|-1||||535|0|
530|999|1|802575269|NM|F|S1|-1||||535|0|
530|999|1|802577324|NM|F|S1|-1||||535|0|
530|999|1|802591621|NM|F|S1|-1||||535|0|
530|999|1|802591853|NM|F|S1|-1||||535|0|
530|999|1|802591937|NM|F|S1|-1||||535|0|
530|999|1|802592308|NM|F|S1|-1||||535|0|
530|999|1|802592399|NM|F|S1|-1||||535|0|
530|999|1|802613483|NM|F|S1|-1||||535|0|
530|999|1|802616373|NM|F|S1|-1||||535|0|
530|999|1|802619031|NM|F|S1|-1||||535|0|
530|999|1|802619039|NM|F|S1|-1||||535|0|
530|999|1|802619091|NM|F|S1|-1||||535|0|
530|999|1|802619095|NM|F|S1|-1||||535|0|
530|999|1|802619101|NM|F|S1|-1||||535|0|
530|999|1|802623599|NM|F|S1|-1||||535|0|
530|999|1|802626792|NM|F|S1|-1||||535|0|
530|999|1|802626794|NM|F|S1|-1||||535|0|
530|999|1|802626809|NM|F|S1|-1||||535|0|
530|999|1|802626810|NM|F|S1|-1||||535|0|
530|999|1|802626811|NM|F|S1|-1||||535|0|
530|999|1|802626812|NM|F|S1|-1||||535|0|
530|999|1|802626813|NM|F|S1|-1||||535|0|
530|999|1|802626816|NM|F|S1|-1||||535|0|
530|999|1|802626817|NM|F|S1|-1||||535|0|
530|999|1|802626818|NM|F|S1|-1||||535|0|
530|999|1|802626823|NM|F|S1|-1||||535|0|
530|999|1|802626824|NM|F|S1|-1||||535|0|
530|999|1|802626921|NM|F|S1|-1||||535|0|
530|999|1|802626956|NM|F|S1|-1||||535|0|
530|999|1|802626972|NM|F|S1|-1||||535|0|
530|999|1|802626974|NM|F|S1|-1||||535|0|
530|999|1|802626980|NM|F|S1|-1||||535|0|
530|999|1|802627040|NM|F|S1|-1||||535|0|
530|999|1|802630426|NM|F|S1|-1||||535|0|
530|999|1|802630567|NM|F|S1|-1||||535|0|
530|999|1|802630599|NM|F|S1|-1||||535|0|
530|999|1|802630651|NM|F|S1|-1||||535|0|
530|999|1|802630676|NM|F|S1|-1||||535|0|
530|999|1|802630705|NM|F|S1|-1||||535|0|
530|999|1|802630753|NM|F|S1|-1||||535|0|
530|999|1|802632080|NM|F|S1|-1||||535|0|
530|999|1|802632711|NM|F|S1|-1||||535|0|
530|999|1|802638425|NM|F|S1|-1||||535|0|
530|999|1|802638495|NM|F|S1|-1||||535|0|
530|999|1|802638634|NM|F|S1|-1||||535|0|
530|999|1|802638836|NM|F|S1|-1||||535|0|
530|999|1|802638951|NM|F|S1|-1||||535|0|
530|999|1|802638953|NM|F|S1|-1||||535|0|
530|999|1|802639007|NM|F|S1|-1||||535|0|
530|999|1|802639012|NM|F|S1|-1||||535|0|
530|999|1|802639390|NM|F|S1|-1||||535|0|
530|999|1|802639395|NM|F|S1|-1||||535|0|
530|999|1|802645295|NM|F|S1|-1||||535|0|
530|999|1|802645297|NM|F|S1|-1||||535|0|
530|999|1|802645306|NM|F|S1|-1||||535|0|
530|999|1|802645313|NM|F|S1|-1||||535|0|
530|999|1|802645332|NM|F|S1|-1||||535|0|
530|999|1|802645333|NM|F|S1|-1||||535|0|
530|999|1|802645339|NM|F|S1|-1||||535|0|
530|999|1|802645344|NM|F|S1|-1||||535|0|
530|999|1|802645347|NM|F|S1|-1||||535|0|
530|999|1|802645348|NM|F|S1|-1||||535|0|
530|999|1|802645359|NM|F|S1|-1||||535|0|
530|999|1|802645363|NM|F|S1|-1||||535|0|
530|999|1|802645370|NM|F|S1|-1||||535|0|
530|999|1|802645385|NM|F|S1|-1||||535|0|
530|999|1|802645395|NM|F|S1|-1||||535|0|
530|999|1|802645476|NM|F|S1|-1||||535|0|
530|999|1|802645727|NM|F|S1|-1||||535|0|
530|999|1|802647151|NM|F|S1|-1||||535|0|
530|999|1|802654454|NM|F|S1|-1||||535|0|
530|999|1|802654455|NM|F|S1|-1||||535|0|
530|999|1|802654625|NM|F|S1|-1||||535|0|
530|999|1|802655303|NM|F|S1|-1||||535|0|
530|999|1|802655356|NM|F|S1|-1||||535|0|
530|999|1|802655447|NM|F|S1|-1||||535|0|
530|999|1|802655534|NM|F|S1|-1||||535|0|
530|999|1|802655792|NM|F|S1|-1||||535|0|
530|999|1|802655908|NM|F|S1|-1||||535|0|
530|999|1|802656144|NM|F|S1|-1||||535|0|
530|999|1|802657496|NM|F|S1|-1||||535|0|
530|999|1|802659922|NM|F|S1|-1||||535|0|
530|999|1|802659930|NM|F|S1|-1||||535|0|
530|999|1|802660011|NM|F|S1|-1||||535|0|
530|999|1|802660380|NM|F|S1|-1||||535|0|
530|999|1|802669068|NM|F|S1|-1||||535|0|
530|999|1|802669107|NM|F|S1|-1||||535|0|
530|999|1|802669270|NM|F|S1|-1||||535|0|
530|999|1|802670974|NM|F|S1|-1||||535|0|
530|999|1|802671314|NM|F|S1|-1||||535|0|
530|999|1|802671540|NM|F|S1|-1||||535|0|
530|999|1|802672076|NM|F|S1|-1||||535|0|
530|999|1|802672077|NM|F|S1|-1||||535|0|
530|999|1|802672078|NM|F|S1|-1||||535|0|
530|999|1|802679533|NM|F|S1|-1||||535|0|
530|999|1|802680026|NM|F|S1|-1||||535|0|
530|999|1|802680350|NM|F|S1|-1||||535|0|
530|999|1|802680475|NM|F|S1|-1||||535|0|
530|999|1|802680504|NM|F|S1|-1||||535|0|
530|999|1|802680518|NM|F|S1|-1||||535|0|
530|999|1|802680793|NM|F|S1|-1||||535|0|
530|999|1|802680833|NM|F|S1|-1||||535|0|
530|999|1|802681126|NM|F|S1|-1||||535|0|
530|999|1|802681209|NM|F|S1|-1||||535|0|
530|999|1|802681324|NM|F|S1|-1||||535|0|
530|999|1|802682998|NM|F|S1|-1||||535|0|
530|999|1|802684433|NM|F|S1|-1||||535|0|
530|999|1|802693055|NM|F|S1|-1||||535|0|
530|999|1|802693113|NM|F|S1|-1||||535|0|
530|999|1|802693536|NM|F|S1|-1||||535|0|
530|999|1|802693942|NM|F|S1|-1||||535|0|
530|999|1|802694147|NM|F|S1|-1||||535|0|
530|999|1|802694231|NM|F|S1|-1||||535|0|
530|999|1|802694260|NM|F|S1|-1||||535|0|
530|999|1|802694349|NM|F|S1|-1||||535|0|
530|999|1|802694593|NM|F|S1|-1||||535|0|
530|999|1|802694742|NM|F|S1|-1||||535|0|
530|999|1|802695354|NM|F|S1|-1||||535|0|
530|999|1|802695429|NM|F|S1|-1||||535|0|
530|999|1|802696549|NM|F|S1|-1||||535|0|
530|999|1|802697218|NM|F|S1|-1||||535|0|
530|999|1|802704210|NM|F|S1|-1||||535|0|
530|999|1|802704689|NM|F|S1|-1||||535|0|
530|999|1|802704930|NM|F|S1|-1||||535|0|
530|999|1|802704945|NM|F|S1|-1||||535|0|
530|999|1|802705019|NM|F|S1|-1||||535|0|
530|999|1|802705124|NM|F|S1|-1||||535|0|
530|999|1|802705855|NM|F|S1|-1||||535|0|
530|999|1|802705856|NM|F|S1|-1||||535|0|
530|999|1|802706081|NM|F|S1|-1||||535|0|
530|999|1|831070213|NM|F|S1|-1||||535|0|
530|999|1|S53856|O|F|S1|-1||||535|147|
530|999|1|076616|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|083111|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|085264|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|085532|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|085673|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|085888|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|086112|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|086619|DB|D||-1|||You Are Debarred For this Exam|||
530|999|1|086696|DB|D||-1|||You Are Debarred For this Exam|||
