EXAM CD|ELG PRD|PRT NO|MEMBER NO|MEMBER TYP|P/F/V/B|APP CAT|FEES|ELECT SUB|MED_CD|REMARK|SUB CD|
508|123|1|510064011|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510066267|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510071651|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510072385|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510076738|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510077830|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510083110|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510094068|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510098289|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510098431|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510099088|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510108835|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510113051|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510116205|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510118612|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510119429|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510119978|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510121991|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510132565|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510133329|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510133447|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510135878|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510136198|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510136366|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510140255|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510141149|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510142638|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510143638|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510144000|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510145645|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510145845|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510146994|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510147210|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510148555|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510154291|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510156239|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5101605|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510161560|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510165114|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510166026|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510166161|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510173503|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510178952|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510179553|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510180114|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510180834|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510181056|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510181870|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510182548|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510183960|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510184902|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510186683|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510187069|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510187530|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510187562|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510188717|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510189269|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510190222|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510192328|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510192407|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510192812|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510197764|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510199630|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510200241|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510200748|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510201571|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510203103|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510203766|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510204832|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510205080|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510207853|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510209936|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510214026|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510217624|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510217765|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510221352|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510225591|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510226667|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510228438|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510228635|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510231789|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510232351|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510234672|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510237248|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510238476|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510240640|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510241375|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510246055|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510246730|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510248605|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510249260|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510250530|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510250558|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510253166|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510257938|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510264237|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510264830|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510265733|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510268260|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510272470|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510273486|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510274496|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510276048|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510276365|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510276553|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510280495|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510280951|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510283115|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510283310|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510284079|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510285199|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510285401|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510286228|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510286729|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510289402|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510290028|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510290618|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510291941|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510292370|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510293006|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510294034|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510296855|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510297877|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510299523|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510300152|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510300324|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510303131|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510310890|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510314485|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510320726|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510324593|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510326220|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510326804|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510326826|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510327631|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510328336|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510330284|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510332351|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510333576|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510334391|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510336215|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510336750|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510337365|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510337784|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510338767|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510339636|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510339749|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510340678|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510340737|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510341184|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510342939|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510344271|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510346082|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510346842|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510347745|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510349524|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510349671|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510350086|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510352719|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510355235|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510356601|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510357224|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510359689|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510360718|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510362475|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510364223|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510365104|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510365677|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510366799|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510367440|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510367877|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510372459|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510372603|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510373025|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510374548|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510374606|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510376598|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510379259|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510379625|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510379745|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510381007|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510382538|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510382897|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510384730|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510388315|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510391979|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510396898|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510397058|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510399522|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510400003|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510400859|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510401063|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510401634|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510406060|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510406850|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510407461|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510408072|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510408215|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510409450|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510414793|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510417810|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510418124|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510420689|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510421841|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510425637|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510426448|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510427305|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510430996|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510431732|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510434321|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510437030|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510438622|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510441054|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510444265|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510444711|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510447448|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510450126|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510452642|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510455004|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510455420|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510456289|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510457294|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510461031|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510464943|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510465201|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510465836|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510467392|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510467660|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510468188|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510469541|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510470925|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510471008|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510472547|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510472684|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510472697|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510472724|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510473778|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510473866|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510474301|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510478518|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510478646|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510484132|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510485210|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510486249|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510486994|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510487742|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510487966|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510489825|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510492092|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510494376|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510494690|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510495669|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510495958|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510496544|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510498626|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510499871|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510502747|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510503229|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510503944|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510504094|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510504699|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510505880|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510507180|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510507341|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510507352|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510507385|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508062|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508140|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508181|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508285|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508375|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510508599|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510510103|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510510162|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510510453|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510510455|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510512013|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510512265|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510512581|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510512621|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510513352|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510514974|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510515156|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510515229|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510515376|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510515472|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510515768|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510516043|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510516465|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510517984|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510518141|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510519032|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510519355|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510519713|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510519814|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510520001|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510520555|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510520749|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510521266|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510521830|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510522141|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510522663|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510523558|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510526235|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510526340|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510527607|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510530392|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510531491|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510531680|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510531735|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510534052|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510544121|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510544721|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510546651|O|D||-1|||You Are Debarred For this Exam||
508|123|1|510549324|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5114318|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5164356|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5186111|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5197713|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5199736|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5215778|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5226172|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5258158|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5258318|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5294252|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5331061|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5349495|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5361927|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5376062|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5382613|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5408139|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5428571|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5500243|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5510141|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5517652|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5518481|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5519156|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5582561|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5593977|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5614745|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5634926|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5635692|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5649393|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5684507|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5685175|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5690621|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5697416|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5726053|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5782160|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5786365|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5806941|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5842769|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5848655|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5878636|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5889747|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5898503|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5939787|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5955029|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5966201|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5968635|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5979227|O|D||-1|||You Are Debarred For this Exam||
508|123|1|5989279|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6004455|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6013857|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6034383|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6041038|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6068345|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6133194|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6147897|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6148007|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6166927|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6170026|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6179569|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6206002|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6243445|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6262084|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6274002|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6276947|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6285740|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6312794|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6391733|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6410857|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6444711|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6449898|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6533777|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6542284|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6549552|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6568389|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6594665|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6623471|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6629519|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6634448|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6639220|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6660439|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6673482|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6688645|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6710559|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6737857|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6739234|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6754419|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6777422|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6816413|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6816511|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6820031|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6842164|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6846074|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6853945|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6932753|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6936233|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6957645|O|D||-1|||You Are Debarred For this Exam||
508|123|1|6957654|O|D||-1|||You Are Debarred For this Exam||
508|123|1|700021865|DB|D||-1|||You Are Debarred For this Exam||
508|123|1|700027863|DB|D||-1|||You Are Debarred For this Exam||
508|123|1|700027864|DB|D||-1|||You Are Debarred For this Exam||
508|123|1|7030235|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7038752|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7051100|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7051333|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7052662|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7053679|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7055191|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7067781|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7071748|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7077545|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7105078|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7108356|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7130384|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7144165|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7156219|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7158625|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7159014|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7162305|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7178771|O|D||-1|||You Are Debarred For this Exam||
508|123|1|7187691|O|D||-1|||You Are Debarred For this Exam||
